item_id,units_sold,revenue,sale_date
I121767,-1115,8.107620298E7,2025-09-08
I123015,-1325,1.6188839708E8,2025-09-29
I18372,857,7.093743316E7,2030-01-01
,136,8361131.43,2025-09-08
I16517,288,6346745.93,
I20249,-1724,6430433.83,
I21654,1351,4.747154357E7,
I23941,1136,1.1422574562E8,
I25088,1071,6.019465186E7,
I26330,-135,1131505.83,2025-10-07
I34466,1727,7.013843029E7,
I36826,1185,1.1299094197E8,2030-01-01
I40575,1299,7387055.63,2030-01-01
I42975,1748,1.906792286E7,
I43392,443,1.682951629E7,2030-01-01
I45244,-697,8.425854458E7,2025-10-13
I50013,1225,1.3739097814E8,2030-01-01
I57608,-341,1.352629346E7,2025-09-26
I58931,-984,1.2470922385E8,2025-10-15
I62070,96,1.14457842E7,2030-01-01
I64731,-788,1441302.67,2025-10-06
I68060,374,4.750521958E7,
I68781,660,4.277954587E7,2030-01-01
I71660,1924,2.3188472087E8,2030-01-01
I77139,409,2.177257448E7,2030-01-01
I77692,-433,6958435.48,2025-10-25
I82762,668,3.236183809E7,
I88616,688,6.45285587E7,2030-01-01
I88701,742,1.562947468E7,
I89553,1472,9.486674405E7,2030-01-01
I90390,1578,1.1530558295E8,2030-01-01
I91343,-261,2.868561791E7,2025-09-25
I96773,526,4.442845921E7,2030-01-01
I102196,1206,8.397562696E7,2030-01-01
I105401,575,7.735075933E7,
I108023,-1393,3.39477498E7,2025-09-08
I108061,58,5609289.57,2030-01-01
I114400,-1787,2.3907697085E8,2025-09-05
I114862,980,3.921112629E7,2030-01-01
I116008,637,5.746671783E7,
I120885,-951,8.032858976E7,2025-10-14
I122287,253,2.619713011E7,2030-01-01
I122352,1754,1.964443745E8,
I126495,841,9.11785404E7,
I138575,-1930,1.5664843517E8,2025-09-21
I131759,1902,1.4477220746E8,
I141232,1329,5.674707793E7,2030-01-01
I141877,-556,1.874163715E7,2025-10-18
I146721,1819,2.409951004E8,2030-01-01
I153288,1525,1.1076552051E8,2030-01-01
I153527,234,3.132275114E7,2030-01-01
I154675,-57,1789813.88,2025-09-23
I155450,326,1.254721018E7,
I156786,-708,6.995445767E7,2025-09-02
I157803,1348,1.0098733661E8,2030-01-01
I159483,-1692,3.015677141E7,2025-10-27
I163457,1973,1.6064033966E8,
I165459,191,2757540.42,
I170446,819,5.452077775E7,
I173453,-871,1.2227049705E8,
I181323,1459,1.5941886424E8,
I184322,853,4.827867545E7,
I189146,-608,5.184813506E7,2025-10-13
I192829,549,7.077107177E7,2030-01-01
I197511,-136,3589216.29,2025-10-17
I200649,-1128,1.997977274E7,2025-10-08
I200876,157,2280206.85,2030-01-01
I202035,1548,3.045713929E7,
I203351,389,4.44849446E7,
I215765,603,5.800344863E7,2030-01-01
I218188,311,1.558032694E7,
I225221,-400,2.370871182E7,2025-09-15
I225998,1283,1.7461750728E8,
I227061,745,1.1082550554E8,2030-01-01
I227811,971,9.955942162E7,
I230321,1035,6.218764506E7,
I234903,-1191,1.695366094E8,2025-10-01
I238966,433,4.086527912E7,2030-01-01
I131359,-1249,1.519765548E8,2025-09-06
I136908,1869,1.5754261601E8,2030-01-01
I137865,-1076,7.814578728E7,2025-10-12
I136278,516,6.05262758E7,
I138673,1705,6.622943885E7,
I143377,498,1.402617387E7,2030-01-01
I143717,732,2.870863021E7,
I147469,1767,1.1422274678E8,
I158628,916,3.499573758E7,
I161490,1582,3.969886964E7,2030-01-01
I165634,133,1.721964627E7,2030-01-01
I166466,815,1.276894446E7,2030-01-01
I170130,1067,4.976174633E7,
I174344,646,2.090091559E7,2030-01-01
I178716,1306,1.8738203547E8,2030-01-01
I181654,-564,5.221661621E7,2025-09-19
I186835,1889,0.0,
I187256,1364,1.9938994066E8,2030-01-01
I189699,464,5.852807714E7,2030-01-01
I191563,104,1.312590091E7,2030-01-01
I199583,690,5.747387097E7,
I203393,858,6.410392712E7,
I204905,-1777,8.065408705E7,2025-10-24
I212385,274,3.655836185E7,
I213835,1112,1.0283982392E8,2030-01-01
I219388,1134,3.210974599E7,2030-01-01
I220501,-1896,7.32014233E7,2025-09-12
I221129,-552,2.366563959E7,2025-09-07
I221164,1361,1.4522656078E8,2030-01-01
I221201,743,7.153153664E7,2030-01-01
I229522,-234,8151737.79,2025-10-26
I229524,1172,1.730437395E7,2030-01-01
I237091,-1109,2.813661394E7,2025-10-13
I240829,1663,1.322853645E7,2030-01-01
I242007,-1278,1.6893367533E8,2025-10-21
I141172,1233,1.033477788E8,2030-01-01
I145280,-844,2.830567338E7,2025-10-22
I153543,-519,4239735.97,2025-10-20
I153782,-1563,1.8782734738E8,2025-09-15
I156293,765,1.0504790353E8,2030-01-01
I162934,1182,3.884653208E7,2030-01-01
I167157,-124,1.526231304E7,2025-09-25
I170779,1259,5.940353063E7,
I185567,684,1.553118334E7,2030-01-01
I188513,-1925,3.231534295E7,2025-10-06
I193162,1464,1.7618486653E8,
I195933,957,7.124051123E7,2030-01-01
I196893,-274,1.559525244E7,2025-10-24
I205724,133,2872979.15,2030-01-01
I208661,1214,1.0737887558E8,
I209873,1600,6.506457843E7,2030-01-01
I213731,-410,2.921477824E7,2025-09-13
I214560,-1383,5.971238033E7,2025-09-29
I217396,-1382,2.0574590644E8,2025-10-04
I219735,-1381,2.377402994E7,2025-10-23
I225797,-1011,1.0543936677E8,2025-09-24
I237824,843,3.069193529E7,2030-01-01
I128260,400,5.363141269E7,2030-01-01
I136127,767,5.480057537E7,2030-01-01
I130703,889,5.865864598E7,
I132209,832,5.421570865E7,
I140359,1761,1.2834461591E8,
I146287,1642,1.6660022455E8,2030-01-01
I148563,1856,2.7767204014E8,2030-01-01
I149446,1118,1.1153755198E8,
I150634,1145,3.583981617E7,
I151384,-1171,2844877.05,2025-09-02
I151927,1928,3.797450259E7,
I153359,806,7.446259138E7,2030-01-01
I155785,-1825,2.3469345084E8,2025-09-17
I164137,-1675,1.4196845351E8,2025-10-26
I164432,339,4.866243803E7,
I165065,1647,1.5525368439E8,2030-01-01
I165532,1937,2.72538789E8,2030-01-01
I168681,-298,3.351085537E7,2025-09-14
I169841,-1806,1.419531157E7,2025-09-02
I172441,740,2505954.86,2030-01-01
I176075,-1944,6.310143505E7,2025-10-03
I177008,1118,1.6386739155E8,
I178108,1795,2.5706294805E8,2030-01-01
I179422,1062,0.0,
I182103,425,5.562824786E7,2030-01-01
I183307,139,1.983738461E7,
I183945,1277,1.0864506919E8,
I191041,187,1.47484125E7,
I196021,1485,4946091.09,2030-01-01
I198186,1713,2.2105691399E8,2030-01-01
I199423,621,7.58557437E7,
I204216,1812,1.680675229E7,2030-01-01
I207757,1019,1.0537581493E8,2030-01-01
I209422,1367,1.0724612106E8,
I210597,1443,4.462172756E7,
I211406,992,1.4728538372E8,
I216808,408,2.857047006E7,
I218676,-1039,1.050615536E7,2025-10-23
I224278,-636,2.06151799E7,2025-10-11
I224753,804,4.27658972E7,2030-01-01
I224976,1026,9.36424687E7,
I226088,-126,9925859.58,2025-10-20
I226447,1933,0.0,2030-01-01
I233902,1891,1.6038394987E8,
I238529,1340,1.8297960416E8,
I242128,657,4.786873E7,
I242625,-1157,7.249988146E7,2025-09-24
I131732,1812,1.5177331785E8,2030-01-01
I132110,-1254,3.946568647E7,2025-10-22
I141001,1733,2.2870088097E8,
I145547,1142,1.6677894333E8,2030-01-01
I158561,198,1.295724431E7,
I158602,1048,6.508707016E7,
I159522,1864,1.0955163759E8,
I160912,1002,7.13440065E7,2030-01-01
I165946,696,0.0,
I170115,1807,7.454654078E7,
I175423,621,7.914227145E7,2030-01-01
I177638,-650,9.276114471E7,2025-10-16
I179565,1451,5.462476722E7,2030-01-01
I180659,1688,6.561998468E7,
I191124,93,2147003.68,
I191365,1300,3.313965758E7,
I197478,59,1633734.67,
I201345,-1313,8.184391605E7,2025-10-15
I202751,1322,3.243116106E7,2030-01-01
I203704,-1691,2.3399147395E8,2025-09-12
I220094,549,1.915252965E7,
I220306,266,1407252.74,
I222619,1208,2.190564209E7,
I226622,445,3.162843761E7,2030-01-01
I227494,-646,3.902735784E7,2025-10-17
I227829,-1056,9.05891178E7,2025-09-24
I229763,-315,679204.16,2025-09-10
I231649,704,8160122.73,2030-01-01
I232922,-1258,3.572247999E7,2025-10-24
I233859,330,1.500820082E7,
I238940,-357,8061403.64,2025-10-22
I239057,906,1.1921320597E8,2030-01-01
I242609,148,2.205563266E7,2030-01-01
I130809,-1651,4.948351061E7,2025-09-14
I132428,-1873,4.719103525E7,2025-10-18
I137729,78,4304419.57,2030-01-01
I144624,1214,8.147578777E7,2030-01-01
I154928,205,1.487331764E7,2030-01-01
I155235,1434,2.555201523E7,2030-01-01
I155694,1842,4.203147757E7,
I157470,833,6.110534803E7,2030-01-01
I164740,-51,7495791.68,2025-10-25
I165114,-1322,9.57591466E7,2025-10-19
I172303,-393,3.524502055E7,2025-09-15
I172840,354,4.424940122E7,
I174732,-739,1.0739645361E8,2025-10-26
I175020,842,1.0098971934E8,2030-01-01
I175308,-381,3.515986755E7,2025-09-17
I176814,1663,1.2784608015E8,2030-01-01
I179993,-1001,3.799826871E7,2025-10-18
I182703,-937,6.969984801E7,2025-10-05
I187838,-231,5762557.25,
I196345,-1586,6.416658232E7,2025-10-30
I197961,952,8.84574238E7,
I199364,1518,1.6638688889E8,2030-01-01
I199614,672,6.880219983E7,
I202516,1933,2.055106416E7,
I209043,1651,1.3459484682E8,2030-01-01
I216125,1647,2.0342757157E8,
I216468,593,5.79741012E7,2030-01-01
I220911,552,0.0,
I221348,750,1.0910223175E8,2030-01-01
I229573,702,7174643.13,
I231202,347,1.434933657E7,2030-01-01
I232771,403,3.591120661E7,2030-01-01
I234993,1161,6.492483788E7,
I132172,1449,7.906492261E7,2030-01-01
I138778,-1030,4.534412362E7,2025-09-08
I138971,1444,1.9237683713E8,2030-01-01
I138429,478,3.933704164E7,
I141685,-1765,2257917.19,2025-10-25
I142999,-231,1.817334351E7,2025-09-21
I157956,-83,1.227831023E7,2025-09-22
I160540,1287,1.7401706714E8,2030-01-01
I166805,841,2.612847473E7,
I166840,1134,3.990914329E7,
I167329,-1245,1.710130457E7,2025-10-26
I178698,-1172,9.871175371E7,2025-09-08
I179027,1614,2.2859087633E8,
I186269,482,3.75789888E7,2030-01-01
I187319,1773,0.0,
I190059,1318,2.68478284E7,
I191144,814,3.90476985E7,
I193949,1886,1.7080042829E8,
I198970,-627,3007852.04,2025-10-22
I199117,289,2.373904219E7,
I205391,-1885,1.4307006073E8,2025-09-02
I208159,195,713871.51,2030-01-01
I208633,296,3.242917004E7,
I209520,694,7.49141826E7,2030-01-01
I212517,1099,1.3273050778E8,2030-01-01
I213493,386,3.150631404E7,
I225186,-807,9.453875986E7,2025-09-27
I226783,551,6466248.26,
I239232,1555,9.591453108E7,
I129437,-1878,2.799718951E8,2025-09-21
I129893,986,3.528806159E7,2030-01-01
I140260,829,1.1837247198E8,
I140711,-1350,2.846241164E7,2025-09-07
I146377,-241,3.302758299E7,2025-10-29
I147116,-1144,1.6370249827E8,2025-10-07
I150443,-1020,2878821.86,2025-10-25
I150708,1168,1.064271916E8,
I151727,-1402,1.582096889E7,2025-10-11
I152192,1540,1.1029670967E8,2030-01-01
I158248,1020,8.978097531E7,2030-01-01
I160359,1881,1.992279297E8,
I164101,1595,2.202708657E7,
I167160,221,1.371210108E7,2030-01-01
I168345,1784,1.8690258396E8,2030-01-01
I171600,208,2887331.98,
I177256,1760,1.4425730702E8,
I180769,-1730,1.7135062846E8,2030-01-01
I181579,-1839,2.114121782E8,2025-10-24
I184741,284,3.495986388E7,
I185018,-1297,3.85818645E7,2025-09-25
I186247,789,6.60602579E7,
I189255,826,4.659158293E7,
I190648,1262,1.8545729196E8,
I192358,463,3836603.56,2030-01-01
I195918,1152,6.250555408E7,
I199005,605,6886869.62,
I205763,-154,1.124413545E7,2025-10-03
I206654,-963,7.953869412E7,2025-10-03
I212810,508,2.324027988E7,2030-01-01
I213391,-798,4.2667791E7,2025-10-06
I214407,1213,4.051667155E7,
I214535,115,1.348600185E7,2030-01-01
I215729,-554,2.43517981E7,2030-01-01
I221846,-1423,8.283543167E7,2025-10-06
I234186,-1804,2.42940078E7,2025-09-18
I237571,-1071,1.4891562305E8,2025-10-17
I243611,841,6.666579913E7,2030-01-01
I130065,383,5.438322353E7,2030-01-01
I139467,1884,5.056849456E7,2030-01-01
I132751,1246,1.0370482754E8,
I139986,190,1.558299686E7,
I142138,660,0.0,
I142900,160,1.843789002E7,
I146572,-568,2.547596174E7,2025-10-10
I150036,-563,4.156085606E7,2025-10-05
I153364,1760,2.2610786438E8,
I153486,-1838,9.871480497E7,2025-09-16
I172213,1724,1.9060286342E8,2030-01-01
I177343,417,5526396.17,
I184772,-216,1.907054402E7,2025-10-17
I190151,520,1.366908088E7,2030-01-01
I190267,-1544,2.0576341532E8,2025-10-10
I193181,1403,6.051867303E7,2030-01-01
I193357,636,6.072354668E7,
I194224,134,1.206861912E7,
I194532,1688,8.154210967E7,2030-01-01
I201264,425,5.522019506E7,
I205933,703,7.351269455E7,2030-01-01
I206508,70,1.020418865E7,
I209001,1899,2726286.88,2030-01-01
I210100,1227,1.1706785374E8,2030-01-01
I213092,931,1.0342816949E8,2030-01-01
I214715,-707,4.709924157E7,2025-10-17
I214722,1132,1739688.34,
I217550,999,9.407266303E7,
I218429,802,7.999931415E7,2030-01-01
I229828,558,6047393.94,
I230980,973,8.70760496E7,
I233661,328,3709349.37,2030-01-01
I131454,646,6.950993489E7,2030-01-01
I137964,-730,8.287053099E7,2025-10-20
I138083,-1747,0.0,2025-10-18
I132035,1781,1.5326459555E8,
I144575,-1867,6.623849497E7,2025-09-14
I144948,-178,1.775629477E7,2025-09-26
I145648,-1159,1.576260808E8,2025-10-03
I147045,1091,7540800.4,
I148001,-189,1.866503186E7,
I149711,472,4.149322216E7,
I157924,1147,7.625489299E7,2030-01-01
I161700,1895,3.094017025E7,2030-01-01
I165180,-1920,8045923.35,2025-10-20
