item_id,units_sold,revenue,sale_date
I35060,351,2.064323824E7,2030-01-01
I40645,958,2.408441253E7,
I40989,1075,7.991088014E7,2030-01-01
I42269,672,7.157736343E7,
I42583,244,2.141689238E7,2030-01-01
I47365,658,2.55038966E7,
I48510,134,1996886.38,2030-01-01
I51808,631,6.156564711E7,2030-01-01
I54200,1535,2.1199104006E8,2030-01-01
I58456,1704,2.4029922438E8,
I59589,-1199,0.0,2025-09-24
I60502,489,1.624503743E7,
I66154,-1547,2.0956008286E8,2025-09-15
I66972,-1155,1.0746458357E8,2025-09-29
I70352,711,1.0164228367E8,2030-01-01
I71032,919,6.885801971E7,
I71849,1758,1.8361667955E8,2030-01-01
I74542,384,2.078349627E7,
I77747,279,1.572535703E7,2030-01-01
I83543,1246,1.390443112E8,
I83577,995,1.2284582725E8,2030-01-01
I84547,-1115,9183828.01,2025-09-07
I90602,307,8968538.13,
I91070,-1608,1.739757266E8,2025-09-13
I92750,-693,3.719800844E7,2025-10-05
I95161,1121,8.64939095E7,
I101050,953,7060334.83,2030-01-01
I107186,915,1.3273234957E8,2030-01-01
I107821,1394,2.708867591E7,
I108274,1628,1.36616106E8,2030-01-01
I112901,1090,1.5462677054E8,2030-01-01
I116090,1503,1.539899788E7,
I118799,-1402,1.8082588863E8,2025-09-17
I120673,664,9.728818123E7,2030-01-01
I123921,295,1.330599158E7,2030-01-01
I124607,-1716,0.0,2025-10-17
I126267,842,4.499493275E7,
I10604,1567,2.3284295527E8,2030-01-01
I12409,69,3762651.63,2030-01-01
I16180,1252,9.480975866E7,2030-01-01
I17881,1656,2.1901545883E8,2030-01-01
I20330,1755,7.798390001E7,2030-01-01
I20818,1133,9.79999645E7,2030-01-01
I18808,134,1.723947445E7,
I20786,140,1.907333083E7,
I20812,570,3869853.83,
I26585,1458,1.248469354E7,2030-01-01
I31057,-165,3015018.88,2025-10-25
I36766,1641,2.3948528438E8,
I40404,1228,0.0,2030-01-01
I40867,1473,2.1651641556E8,2030-01-01
I53872,-533,5502170.0,2025-09-02
I59262,-250,2.187634536E7,2025-10-15
I60891,-949,1.1212392938E8,2025-10-20
I62683,612,6.795755921E7,2030-01-01
I62819,142,2304054.37,
I67662,-1220,5.996356378E7,2025-09-25
I68498,-1592,1.8018212112E8,2025-10-24
I69484,675,8701526.01,
I71297,-1839,4.161670883E7,2025-09-24
I71793,1301,1.5607805692E8,
I73770,-857,1.1875390834E8,2025-09-15
I76752,1854,1.668255694E7,2030-01-01
I77465,-1147,1.4751568886E8,2025-10-13
I79385,1195,2.029609942E7,2030-01-01
I81651,-179,2.046502068E7,2025-09-15
I81984,686,5.611532892E7,2030-01-01
I82251,-788,9.918789817E7,2025-09-16
I84567,-1078,2.046226322E7,2025-10-15
I86188,403,2.225880984E7,2030-01-01
I86566,1610,3.87304468E7,
I86567,-1342,1.5562009714E8,2025-10-19
I91866,-1742,2.0346963668E8,2025-10-03
I94569,643,3.784058734E7,2030-01-01
I98834,1969,1.7811860699E8,
I112164,1551,2.11507672E7,2030-01-01
I112442,-936,2934313.83,2025-09-16
I115813,-1597,2.3650929697E8,2025-10-07
I120962,268,7692721.36,
I126756,874,9.534238053E7,2030-01-01
I12362,-1842,2.3381537942E8,2025-10-11
I13555,-698,9463624.85,2025-09-16
,853,5.939172245E7,2025-10-17
,771,1.510873373E7,2025-10-20
,1549,1.1872803793E8,2025-09-04
I32359,1414,3.673573146E7,2030-01-01
I34517,857,8.637525643E7,
I35347,1284,1.7635238085E8,
I45462,-61,1253441.79,2030-01-01
I53402,133,936396.38,
I57903,61,3388692.07,
I58045,847,1.0231710476E8,2030-01-01
I76904,-125,1.312120727E7,2025-09-30
I81696,1383,1.7995786364E8,2030-01-01
I93149,-486,9660750.29,2025-09-14
I93507,1054,6.892015237E7,2030-01-01
I103430,1964,2.095469765E7,
I104827,1556,1.9078629349E8,
I107416,-1189,5.97313887E7,2025-10-19
I108893,1712,2.5473329227E8,2030-01-01
I114591,-441,4.126359682E7,2025-09-17
I114964,72,9823990.18,2030-01-01
I117733,367,9438472.78,
I119742,1938,1.4579129025E8,2030-01-01
I120539,375,1.553927824E7,2030-01-01
I120954,466,6.949597093E7,2030-01-01
I122547,1145,1.6828075783E8,
I123077,1649,3.145967375E7,2030-01-01
I124505,-1353,4.76011742E7,2025-10-07
I125515,-1883,1.9451136594E8,2025-09-16
I11338,1718,9.258048448E7,2030-01-01
I14565,-1755,1.765163172E8,2025-09-03
I11041,55,721914.63,
I21205,709,0.0,
I21582,407,5.748171856E7,
I30001,483,9816620.41,
I37197,1650,5.905178739E7,
I41469,1631,1.0561690479E8,2030-01-01
I42525,1619,2.1796655801E8,2030-01-01
I45497,1114,5.429241036E7,
I48160,875,6.164848248E7,2030-01-01
I49917,1516,6.910922858E7,2030-01-01
I56989,1483,1.4784177979E8,
I58539,685,4.123750938E7,2030-01-01
I70138,1015,1.477907278E8,2030-01-01
I71510,611,2.238291847E7,2030-01-01
I73617,-1799,3.442221664E7,2025-10-17
I80824,1743,1.7358208495E8,2030-01-01
I82858,900,7.217580369E7,2030-01-01
I83296,1270,3.953731791E7,
I85388,700,1.987811096E7,
I87150,-784,2.018368711E7,2025-10-22
I87458,910,4.34277394E7,
I93297,-1184,7.63070297E7,2025-10-02
I95789,-1068,1.1582186844E8,2025-10-14
I98110,728,8.403710126E7,
I114759,1601,3.821042509E7,
I119580,-241,2.836023461E7,2025-10-04
I119769,643,4.40371241E7,
I126885,822,8.132037952E7,
I13065,809,9.150284284E7,2030-01-01
I14003,-212,1.669735869E7,2025-09-07
I19978,1749,1.9255835228E8,2030-01-01
,1590,8.357250267E7,2025-09-10
I26442,1064,1.5085320761E8,2030-01-01
I27759,1706,2.3664763152E8,
I30773,582,6.46875279E7,
I31029,-199,2.658860204E7,2025-09-23
I38455,-244,2.247173066E7,2025-09-15
I48200,92,7708327.6,2030-01-01
I52809,1283,3.196459719E7,2030-01-01
I54009,-1838,2.5226030246E8,2025-09-09
I59657,472,5.273442089E7,2030-01-01
I61094,1077,1.2669408524E8,2030-01-01
I64693,940,7.997193822E7,
I66380,1686,2.0632331596E8,
I69177,539,4.904618854E7,
I73183,1809,8.498837634E7,2030-01-01
I80929,-1832,2.6018839694E8,2025-09-03
I82733,130,6948315.81,
I83118,-1138,1.4388968076E8,2025-10-25
I83226,479,3.162344357E7,2030-01-01
I87246,-1655,1.438762438E8,2025-09-09
I88904,-957,4.40692272E7,2025-09-09
I102831,125,7440507.24,2030-01-01
I106159,1558,1.4381600386E8,2030-01-01
I107431,849,4.04978837E7,
I110146,-1615,1.1787963217E8,2025-09-16
I119611,473,4.797053597E7,2030-01-01
I19997,-350,1.853476043E7,2025-10-07
I21108,1259,1.403232871E8,2030-01-01
I14245,376,4.209192354E7,
I14549,1421,0.0,
I22541,938,1.0962091518E8,
I24294,416,4.973016385E7,2030-01-01
I25146,-572,8.134990737E7,2025-10-07
I27423,926,1.1962196257E8,2030-01-01
I27476,1891,1.5339181283E8,
I34171,1729,3.612856013E7,
I39703,-143,1.137516763E7,2025-09-22
I44311,-1634,8.737751596E7,2025-10-29
I47072,-744,4945683.29,2025-09-28
I53129,-450,8998750.68,2025-10-16
I53636,1212,1.2008661789E8,2030-01-01
I53848,222,1.613512015E7,2030-01-01
I54472,1351,1.758933538E8,2030-01-01
I57813,552,5.603154497E7,2030-01-01
I57873,579,5.998362088E7,
I59097,-547,6.852925905E7,2025-10-27
I62146,1863,1.4831680084E8,2030-01-01
I63255,53,4673026.98,2030-01-01
I64655,917,1.3448377262E8,
I77573,-1253,1.3254910121E8,2025-09-25
I79479,-909,1.476492757E7,2025-10-06
I79535,399,0.0,
I80177,120,5325758.48,2030-01-01
I84476,-1965,1.8910171599E8,2025-09-26
I87854,-1664,2645920.12,2025-09-10
I91424,395,3.536327859E7,
I91948,806,9496266.87,2030-01-01
I96862,-1784,2.0709904505E8,2025-10-25
I100740,1398,1.6735892796E8,
I100993,1421,1.7920626869E8,
I102869,1274,1.807802583E7,
I107010,-649,9.341558623E7,2025-10-26
I107505,-1171,4.799877557E7,2025-10-14
I111236,899,2.469326105E7,
I111749,-1237,1.8148039806E8,2025-10-27
I112977,-1457,7.204840933E7,2025-09-16
I115701,1512,4.547133049E7,2030-01-01
I116773,58,3133706.72,2030-01-01
I118266,-1914,1.007038382E7,2025-09-04
I121694,-496,0.0,2025-09-20
I126497,928,1.0113727354E8,2030-01-01
I127499,569,0.0,2030-01-01
I21893,1870,1.579474324E7,2030-01-01
I19162,341,5958412.88,
I24135,1514,7.704760537E7,
I25135,-703,9.959022712E7,2025-09-09
I27091,1795,9.617333397E7,
I30092,-1979,2.8577089994E8,2025-09-04
I31989,-1588,1.6327289798E8,2025-09-03
I33056,1416,2.189211723E7,2030-01-01
I33850,763,0.0,
I34037,-1023,1.1279855108E8,2025-10-13
I40613,-1308,6.320402928E7,2025-09-21
I48011,916,9.245774026E7,
I48783,1245,3.023292892E7,2030-01-01
I49046,183,2.289316865E7,
I55792,-1157,1.5977965964E8,2025-09-13
I60349,300,1.72915534E7,
I76633,1335,6.453289492E7,
I83756,1715,4.430058456E7,
I89970,1111,4.881285617E7,
I91957,1395,1.9054885039E8,
I96093,863,2.259849506E7,2030-01-01
I97287,861,1.0573495706E8,
I100889,544,6.475371798E7,2030-01-01
I102113,750,1.874626827E7,2030-01-01
I104605,-1257,1.0337727329E8,2025-10-07
I106248,488,2.578756694E7,2030-01-01
I106823,-1564,1.8895715592E8,2025-09-20
I107382,-663,8.604684775E7,2025-09-22
I112804,1696,1.1777486494E8,
I115109,1202,9.053429631E7,
I119567,-1281,1.8355644791E8,2025-10-13
I124621,1629,1.971657224E8,
I14460,-636,5.997834692E7,2025-09-28
I19037,191,2.775767183E7,2030-01-01
I21220,1245,8.945488713E7,2030-01-01
I21781,-1890,2.7038202532E8,2025-09-12
I21692,1082,3.277809914E7,
I22597,1265,1.0595322566E8,2030-01-01
I25288,570,5.236778624E7,
I25980,-1095,3.250182363E7,2025-09-03
I27380,257,2.615163806E7,2030-01-01
I27562,852,7.978122976E7,
I28878,-1770,1.0044688097E8,2025-10-11
I35325,1571,7.324495109E7,
I37258,459,6.60809561E7,
I46744,1430,8.409443973E7,
I49286,812,8.606866554E7,2030-01-01
I51114,1100,1.1785036541E8,
I52509,-408,2.627215152E7,2025-10-19
I54929,1838,2.7192599653E8,
I58519,-383,3.9870387E7,2025-09-13
I60414,486,3.330919571E7,2030-01-01
I67241,-1602,1.9827169127E8,2025-10-06
I67674,1277,1.8167715483E8,
I69554,-1017,2.445332965E7,2025-09-02
I74816,1833,0.0,2030-01-01
I77355,673,8.066601878E7,
I79924,-749,2.510148383E7,2025-09-05
I83890,922,2.012426614E7,2030-01-01
I84426,-1079,2.398912727E7,2025-09-14
I86200,310,3.453454189E7,2030-01-01
I92509,1315,1.805323977E8,2030-01-01
I94249,-416,1.313225143E7,
I94451,687,9.991382728E7,2030-01-01
I95589,1012,8.175999107E7,2030-01-01
I103828,-1957,1934662.22,2025-10-20
I104072,1281,1.7695386057E8,
I106145,-674,3.515419956E7,2025-09-05
I109913,1550,2.971813396E7,
I111952,1491,0.0,2030-01-01
I125248,169,6991006.8,2030-01-01
I127126,782,2.242233922E7,
I131950,115,952978.28,
I141137,1515,1.535054139E7,
I148058,329,2.584463714E7,2030-01-01
I150272,-1229,3.593512618E7,2025-10-23
I151184,-177,2.448956188E7,2025-09-18
I152024,498,2.771333112E7,2030-01-01
I156509,968,1.2511634211E8,2030-01-01
I157798,362,2.47125106E7,
I164523,621,6.282504344E7,2030-01-01
I165148,1420,1.8306615867E8,
I169121,-1239,1.008573365E7,2025-09-12
I173249,622,6.342688002E7,
I174013,-1826,1.9980062491E8,2025-10-20
I174942,379,3.408085396E7,2030-01-01
I175859,913,1.0456340834E8,
I181354,482,5.284023718E7,
I183347,1277,1.1289518517E8,2030-01-01
I189773,1094,0.0,
I191584,280,1.283063718E7,2030-01-01
I195019,1240,1.7359450702E8,
I200353,1810,1.7042945125E8,
I202922,-187,2.45413492E7,
I203412,-1256,6.770524968E7,2025-10-28
I204797,1904,1.6203154988E8,2030-01-01
I204838,-1403,1.0912431611E8,2025-09-23
I215080,1565,1.7588692024E8,2030-01-01
I216422,-1233,1.3064267805E8,2025-10-29
I219391,1800,3.873219773E7,2030-01-01
I219683,1158,5.095863541E7,2030-01-01
I220854,407,1.998516522E7,
I225749,564,3.886164064E7,
I228053,393,4.284549573E7,2030-01-01
I237265,257,2.925447595E7,
I238285,-1032,5.300277086E7,2025-09-13
I128280,-1382,2.386929274E7,2025-09-06
I135154,1614,2.0085668648E8,2030-01-01
I137034,808,0.0,2030-01-01
I142031,1815,7.240106395E7,2030-01-01
I142134,-1891,1.8572143075E8,2025-10-13
I145314,-1485,4.598379364E7,2025-10-02
I146569,-631,7.738673649E7,2025-10-10
I147853,1239,1.0098651648E8,2030-01-01
I151634,-1257,1.386158311E8,2025-09-19
I159758,-229,2.721496526E7,2025-10-06
I161534,1995,2.8018821554E8,2030-01-01
I165765,-957,6.778268625E7,2025-09-07
I166386,1186,1.3646899168E8,2030-01-01
I169665,1656,2.0530138612E8,
I173554,1184,6.05010628E7,2030-01-01
I181003,740,9.397561438E7,
I181187,1217,1.2712661254E8,
I186572,1110,1.1566495092E8,2030-01-01
I186609,-424,1.696091307E7,2025-09-21
I202209,172,8282382.23,
I205710,711,5.913224781E7,2030-01-01
I211345,764,9.932003882E7,2030-01-01
I213553,1701,1.9907866608E8,2030-01-01
I215811,96,1.398832922E7,2030-01-01
I216421,-1176,1.5077259792E8,2025-09-11
I217214,-1314,1.9235562984E8,2025-09-28
I217421,412,4.639380792E7,2030-01-01
I221467,-101,1.180137316E7,2025-09-02
I231983,702,0.0,
I237722,-99,1.106640952E7,2025-10-28
I241881,1084,4.221891295E7,
I243457,-1542,3.979155828E7,2025-10-15
I130726,-1108,1.016798579E7,2025-10-17
I131873,258,8444344.33,2030-01-01
I133834,1431,1.1054316739E8,2030-01-01
I138542,1153,9.207050163E7,2030-01-01
I137280,1087,1.4829874175E8,
I144629,-1827,9.681629956E7,2025-09-10
I148327,-147,1.771426075E7,2025-10-29
I148689,-703,2.129201352E7,2025-10-15
I149141,-1683,1.5572571946E8,2025-10-26
I151894,1808,1.0048218916E8,
I152483,1397,1.9312086531E8,2030-01-01
I152927,1756,2.452741664E7,2030-01-01
I156238,-1262,2.377226986E7,2025-09-17
I157418,266,2.322196091E7,
I157935,-228,2.128952572E7,2025-09-24
I162268,435,6.418212052E7,2030-01-01
I168035,157,1.704798876E7,
I169457,-402,3.036222136E7,2025-10-22
I171382,-474,4.462111431E7,2025-09-22
I172006,637,6.285742475E7,
I172644,-1869,1.771607488E8,2025-09-21
I173632,1536,2.2271348299E8,2030-01-01
I174138,-360,2.394132114E7,2025-09-05
I175955,1461,3432669.33,
I176101,-662,8445351.32,2025-10-21
I176807,733,3.325310811E7,2030-01-01
I180719,609,2.147544282E7,
I182034,1755,1.9636308329E8,2030-01-01
I182358,522,3.39902164E7,
I183651,1395,1.1553854483E8,2030-01-01
I186806,1015,1.1995955815E8,
I188755,1006,5.369267927E7,2030-01-01
I191100,917,4.70890869E7,
I209411,526,7478391.03,
I212261,322,3.846593076E7,
I213497,1460,1.5798283367E8,
I216539,577,7.983018449E7,2030-01-01
I217384,1343,3.089529984E7,
I218450,304,9238373.13,2030-01-01
I233575,712,1.311783361E7,2030-01-01
I236953,1498,1.5047048738E8,2030-01-01
I238932,957,6.155900474E7,2030-01-01
I242421,-998,4.377031587E7,2025-10-28
I242572,1724,1.934060926E7,2030-01-01
I243101,-436,3.758484993E7,2025-09-24
I243258,273,3.125995851E7,2030-01-01
I131434,97,5682695.76,2030-01-01
I131812,1558,8.512234733E7,
I136790,1505,2.0485110668E8,
I146436,-822,1.0216090314E8,2025-09-29
I147910,608,5271320.51,2030-01-01
I154825,936,9903420.05,2030-01-01
I156514,-1025,7.767135075E7,2025-09-17
I161694,1574,1.436800895E8,
I166465,-1382,1.5775574901E8,2025-09-15
I168942,515,5.246931054E7,2030-01-01
I175762,-1272,1.4765638744E8,2025-09-02
I182280,808,3.940117167E7,2030-01-01
I183065,673,8.789729504E7,2030-01-01
I183450,197,2.077163905E7,
I189043,-614,2.899174971E7,2025-09-21
I191548,1429,1.3348785756E8,
I192452,1418,2.1146518135E8,2030-01-01
I193478,-1641,8.127940916E7,2025-09-28
I198597,249,1.847033507E7,2030-01-01
I208120,252,1.151301163E7,2030-01-01
I209783,1009,2.968815033E7,2030-01-01
I210460,1358,1.5413438503E8,2030-01-01
I218124,777,4.834865227E7,
I219621,-988,7.532359878E7,2025-09-12
I228584,1211,5873220.66,2030-01-01
I228736,-142,2778083.86,2025-09-21
I229318,1265,1.8140406406E8,2030-01-01
I230639,229,6233834.43,
I231684,1454,2.60167658E7,2030-01-01
I237372,734,0.0,
I239865,1287,2246866.74,
I242499,-966,6.626780551E7,2025-10-20
I132689,-248,2.068780202E7,2025-10-30
I136576,323,4.718297194E7,2030-01-01
I134957,1131,4.371277068E7,
I135353,1656,1.8384879718E8,
I148400,1681,2.3718872304E8,2030-01-01
I150761,-1849,2.1029973215E8,2025-09-18
I161064,1051,1.3231262664E8,2030-01-01
I162514,152,1.789467485E7,2030-01-01
I164913,1492,4.802851711E7,
I167438,193,8600077.85,
I174491,-646,5.837593466E7,2025-09-22
I176591,-822,7697756.79,2025-10-07
I182542,-1207,1.4868290492E8,2025-09-30
I185711,1460,1.69023E8,
I188435,-462,5.579698872E7,2025-09-06
I188637,-1497,1.2297110266E8,2025-10-27
I188766,1853,0.0,
I192794,921,2.881852779E7,
I195213,537,2.654952731E7,
I197501,1072,1.5000864845E8,
I198656,-135,1.279987221E7,
I211968,-1314,1.5905532777E8,2025-09-25
I217399,1357,2.796414345E7,
I222807,1254,9.691235824E7,2030-01-01
I226380,445,2.73643514E7,2030-01-01
I232999,-69,1420082.54,2025-09-01
I237077,1083,1.2802338416E8,2030-01-01
I237713,902,2.212365217E7,2030-01-01
I238802,1939,2.4048026216E8,
I240457,1930,1.4768402041E8,2030-01-01
I240947,-623,5.485357955E7,2025-09-17
I242507,867,3.342491664E7,2030-01-01
I131665,1469,1.3856567269E8,2030-01-01
I132536,476,6.845800419E7,2030-01-01
I135597,-268,3.194145109E7,2025-10-01
I141237,541,5.357819071E7,2030-01-01
I142153,932,4.431512234E7,
I142167,-1358,9.406091073E7,2025-10-25
I148592,809,4.762512871E7,
I150699,-1409,1.0186332704E8,2025-10-28
I154256,747,1.0564752054E8,2030-01-01
I155336,375,9744446.54,2030-01-01
I155337,935,6.25823155E7,
I156422,-720,5.675254053E7,2025-10-26
I156752,-131,1.817515631E7,2025-10-22
I157446,834,3.456381433E7,2030-01-01
I161570,-1860,2.5199916379E8,2025-09-02
I164082,1942,2.541503537E8,
I165132,1638,2.076492384E7,2030-01-01
I165816,440,5.116152445E7,2030-01-01
I166717,190,1.516781684E7,2030-01-01
I170836,-946,9.012235079E7,2025-09-24
I177032,1188,1.3610440924E8,
I177750,1649,8.737088354E7,2030-01-01
I180977,1916,9.805190798E7,
I185703,270,2.875641561E7,2030-01-01
I202130,1088,8.345274042E7,
I202186,957,9.626349172E7,
I202330,-806,1.1927028501E8,2025-10-01
I211813,-1502,8138859.53,2025-09-20
I219119,-1260,1.6748688844E8,2025-09-24
I221309,1269,1.2405981495E8,
I225790,1324,5.345141517E7,2030-01-01
I228674,1742,1.8549389518E8,
I230381,1978,2.520913453E7,
I235902,1493,1.2216632471E8,2030-01-01
I238829,1828,5.694626953E7,
I130497,1569,7.773924592E7,
I134092,627,9030389.31,
I138555,1919,2.1723061024E8,
I139609,1012,3.647645604E7,
I142296,679,9.071692511E7,
I142469,1692,1.9669600327E8,2030-01-01
I144110,-1645,1.2615712854E8,2025-09-02
I155919,-441,4.344947721E7,2025-10-06
I156229,383,3.638025519E7,2030-01-01
I162691,1175,3.087786504E7,
I167031,1959,1.3505096084E8,2030-01-01
I168034,1007,2724745.36,
I178118,1445,2.130830176E7,
I179456,-1757,1.2419111354E8,2025-10-17
I183768,1609,2.0674606718E8,
I188555,-1200,7.26329201E7,2025-10-15
I190255,-1644,1.9275823967E8,2025-10-26
I190557,-524,5.172985353E7,2025-10-03
I191290,1854,1.1946256035E8,
I193557,-1711,1.946218127E7,2025-09-01
I208167,-964,7.635302305E7,2025-10-05
I208946,-1891,2.3047156018E8,2025-09-13
I215857,1724,2.3872351293E8,2030-01-01
I222210,-1965,1.0936776251E8,2025-10-02
I228741,388,5.498874798E7,
I236988,1906,2.2776264693E8,
I239598,1173,5.375442416E7,2030-01-01
I128451,683,0.0,2030-01-01
I130258,1797,1.63058068E7,2030-01-01
I131605,263,1375873.07,2030-01-01
I128814,278,2.2970801E7,
I129236,1328,8917169.38,
I136415,1890,6021720.9,
I144479,1681,4.477681935E7,
I145858,1321,9.368412738E7,
I146186,982,2.073092933E7,
I150833,479,5.845649419E7,
I156274,-1013,2.838477976E7,2025-10-18
I166630,632,5.842322178E7,2030-01-01
I168400,1018,8.952899952E7,
I175840,1305,8.222901813E7,2030-01-01
I177386,1893,2.2967807169E8,2030-01-01
I180915,1221,2.624268473E7,2030-01-01
I184684,1321,1.3700144764E8,
I185557,-1055,1.208480584E7,2025-09-04
I190007,-1239,7.501830536E7,2025-10-06
I193541,1763,4.854297696E7,
I195413,1128,8.305401869E7,2030-01-01
I195875,1641,1.504974205E7,
I196856,-865,3.116810144E7,
I200842,1272,1.8633444661E8,2030-01-01
I206803,1816,1.664760036E7,2030-01-01
I207280,993,6.218742398E7,
I207334,-1690,1.7213319884E8,
I207857,287,2.43692655E7,2030-01-01
I211737,-1937,2.8305193763E8,2025-09-06
I217663,-1566,8.396450907E7,2025-09-12
I218017,1614,7.846370471E7,
I223017,1652,4.302912039E7,2030-01-01
I224541,1291,4328360.41,2030-01-01
I225250,1284,5.579702037E7,
I233589,-1632,1.0724455768E8,2025-09-11
I234303,1393,5.28257205E7,
I235510,79,9698100.85,
I239421,1438,8.133834602E7,
I242879,1755,4.702884358E7,2030-01-01
I129457,604,8.768617824E7,2030-01-01
I129980,980,4.706989295E7,2030-01-01
I134445,-178,1.3652477E7,2025-10-19
I139446,761,7.24150518E7,2030-01-01
I130201,1564,4.592036428E7,
I147052,1631,1.3422969363E8,2030-01-01
I147672,-973,8.918735929E7,2025-09-15
I149909,1758,1.7932944329E8,2030-01-01
I156673,347,2.978969297E7,2030-01-01
I156795,-608,7.334823076E7,2025-09-18
I158149,1850,7.437217754E7,
I170349,125,6181529.36,
I173160,961,1.1879133914E8,2030-01-01
I174745,1525,8.222450457E7,2030-01-01
I177223,1288,1.6751613072E8,
I184544,1575,1.0028273158E8,
I187957,1576,1.50933952E7,
I191621,946,7647208.22,2030-01-01
I191992,-1109,1.3051450946E8,2025-10-03
I192702,1614,4.696946804E7,
I202750,1613,3.37004713E7,2030-01-01
I209091,-1236,1.3329667869E8,2025-10-16
