item_id,units_sold,revenue,sale_date
I83093,766,5.394099322E7,2030-01-01
I83538,-902,1.69866177E7,2025-10-08
I84435,1893,1.5029011011E8,2030-01-01
I85770,-1532,1.8100877131E8,2025-09-24
I86513,273,5746828.81,
I92246,1888,5.002148888E7,
I92718,-1096,4.137856987E7,2025-09-12
I93865,1085,1.0625059403E8,
I97438,-68,149134.23,2025-09-27
I100366,767,3.065738206E7,
I101227,571,1.588762235E7,2030-01-01
I104323,-1482,1.7750890886E8,2025-10-17
I108750,1429,2.419885561E7,
I113544,827,1.2204720959E8,2030-01-01
I115670,92,1.313175973E7,2030-01-01
I117521,1312,9.679886936E7,
I118695,1834,1.6313714393E8,2030-01-01
I120259,1970,7.090295568E7,2030-01-01
I121770,400,3.959304687E7,2030-01-01
I27663,-1644,4.937460835E7,2025-10-18
I32958,-1891,3.538279621E7,2025-10-23
I37001,1754,4.290437707E7,
I43510,369,6841604.39,2030-01-01
I43781,1894,8.40894651E7,
I44618,531,1.311655641E7,2030-01-01
I50466,-603,7.896964234E7,2025-10-24
I53984,967,5.717847273E7,
I56173,256,1.647229437E7,
I56936,1987,1.2186157321E8,2030-01-01
I60651,571,4.674914731E7,2030-01-01
I62495,1564,2821919.99,
I71377,-398,2.674535555E7,2025-10-15
I82093,85,1.021401243E7,2030-01-01
I90217,978,1.024874057E7,
I92919,-1572,5228730.72,2025-10-16
I98113,1852,2.647208839E8,
I100022,-459,8119519.8,2025-09-18
I109456,-1152,1.2486326606E8,2025-09-06
I110169,-1113,5.106013766E7,2025-10-09
I111345,-510,2.290735453E7,
I115774,1229,2.015237382E7,
I120068,962,7.174915814E7,
I120479,637,3.427500404E7,2030-01-01
I122743,-252,2.362874986E7,2025-09-15
I125566,-1093,9.744366872E7,2025-10-06
I11271,1113,4.444618271E7,2030-01-01
,688,2.996896241E7,2025-09-16
I29677,1101,1.4931975361E8,2030-01-01
I29920,1276,1.5137046012E8,2030-01-01
I31855,604,6.018111903E7,
I32140,1647,1.9438654307E8,2030-01-01
I34509,-90,8103179.46,2025-10-13
I38928,1812,5.87904048E7,
I41272,-740,3.956028988E7,2025-09-06
I49773,1605,1.032862871E8,2030-01-01
I53194,1911,0.0,
I57023,-511,2.116764762E7,2025-10-03
I64483,206,1.407869222E7,
I72056,273,3.030180919E7,
I75647,1396,8.179145553E7,2030-01-01
I76522,774,6.718123819E7,2030-01-01
I78776,985,1.1115466012E8,2030-01-01
I81382,1388,3.605559593E7,2030-01-01
I81432,788,5.022023653E7,
I86048,514,1.633829839E7,
I87290,924,7.637593903E7,
I92188,819,1.0393791021E8,2030-01-01
I92967,1916,0.0,2030-01-01
I95004,1648,7.9415896E7,2030-01-01
I97614,-1389,1.1254968638E8,2025-09-07
I101970,1993,2.3198632857E8,2030-01-01
I102534,1575,1.6981723341E8,2030-01-01
I104043,585,4806544.65,
I107255,483,1.180872212E7,
I111566,-1015,9697086.32,2025-10-16
I118304,-807,1.2003290742E8,2025-10-30
I120855,559,6.709544504E7,
I125389,1516,2.1210570829E8,
I12421,1734,1.2189194627E8,2030-01-01
I17416,1196,7.658280122E7,2030-01-01
,321,1.719271259E7,2025-09-18
I26485,-830,1.844421139E7,2025-10-01
I27541,-1763,1.8280115195E8,2025-09-06
I36186,-1378,9.614857056E7,2025-09-06
I40958,846,4.460194654E7,2030-01-01
I43848,1327,6.074167794E7,
I44289,455,4.7506364E7,
I48149,-1403,1.44582469E7,2025-09-07
I48599,-377,6904412.92,2025-10-29
I53654,-309,3.809117642E7,2025-10-06
I56095,716,5.295207928E7,2030-01-01
I56377,1213,6.684083004E7,2030-01-01
I62670,827,1.0117964741E8,
I64123,-136,1.14713978E7,2025-10-16
I64229,-1362,9.731284907E7,2025-09-29
I75208,1862,6.015981593E7,2030-01-01
I80023,1047,2.87243398E7,
I88263,811,1.0177325175E8,2030-01-01
I89670,-426,3.430616191E7,2025-10-06
I90058,856,1.1703618502E8,
I90498,90,2504317.82,
I105820,231,2.434153093E7,
I108982,1265,4.9899916E7,
I111732,785,6.319808592E7,2030-01-01
I114442,908,9.113326494E7,2030-01-01
I114741,414,4.184718669E7,
I116516,1628,7.153700492E7,2030-01-01
I127758,215,2.550241562E7,
I127986,326,2.051517911E7,2030-01-01
I17256,-1745,2.511735919E8,2025-10-15
I20007,-1812,5.898524462E7,2025-09-02
I11930,1737,1.6379656116E8,
I19811,748,8.77798136E7,
I22703,-1994,3.567278914E7,2025-10-27
I24399,1625,6.58243784E7,
I27188,570,9474193.48,2030-01-01
I30489,90,7354491.68,
I33357,1231,1.139862948E8,2030-01-01
I34398,995,6.826403281E7,2030-01-01
I35327,1014,5.297174291E7,2030-01-01
I40243,753,9.041121416E7,2030-01-01
I43224,504,3.351378913E7,2030-01-01
I53273,-1066,1.0095228264E8,2025-10-07
I55939,1875,2.4027187117E8,
I56092,-807,4.815115511E7,2025-09-25
I60512,-1267,7.83423105E7,2025-09-21
I62591,1643,2.3956285353E8,2030-01-01
I65340,-939,2.43556989E7,2025-10-01
I65420,839,9.670781759E7,
I67398,729,4.113434926E7,
I68904,-1894,2.0731511361E8,2025-09-03
I69202,-1910,1.2294296036E8,2025-09-07
I78232,-1341,8959956.11,2025-09-11
I78321,1068,4.448928655E7,
I83405,275,9393617.61,
I85161,1014,1.450869443E8,2030-01-01
I90320,595,7756904.01,2030-01-01
I94411,1427,2.138292641E8,
I98460,1441,9.179129877E7,2030-01-01
I101789,831,4.979306161E7,
I102947,-1320,0.0,2025-09-28
I105111,1734,1.5880113936E8,2030-01-01
I109327,677,8610258.35,2030-01-01
I113443,-570,7.079905597E7,2025-10-14
I113729,1563,1.9980030454E8,
I114223,1436,1.9695425157E8,
I116046,696,5531720.08,
I120065,884,6.072224301E7,
I126246,-172,1.238053581E7,2025-10-16
I127494,-1389,7.230159988E7,2025-09-24
I11158,-339,1.781683055E7,2025-10-22
I12821,678,1.954624207E7,2030-01-01
I13707,-767,4.624605655E7,2025-09-13
I17473,526,6136884.92,2030-01-01
I21080,338,4.764283208E7,2030-01-01
I19825,739,2.716707267E7,
I23659,-1728,2.0470562248E8,2025-09-19
I26378,-447,1897708.5,2025-09-14
I26678,-282,3.994012348E7,2025-09-28
I30798,1830,2.6616083238E8,2030-01-01
I32282,1241,1.6410480208E8,
I34598,823,1.492709062E7,2030-01-01
I35991,-1000,1.0266932464E8,2025-10-17
I38772,679,8.421567715E7,2030-01-01
I42438,1827,2.6951614453E8,2030-01-01
I50481,-807,3.140103829E7,2025-09-24
I51468,762,0.0,
I53005,1393,1.4579679443E8,
I64893,-1535,1.3987769189E8,2025-09-28
I70561,-1033,5.976487322E7,2025-09-16
I70576,1243,1.3350596946E8,
I71463,1077,4.987731844E7,
I78153,1655,1.3586192634E8,2030-01-01
I82528,1141,1.189461068E7,
I82671,452,2.39544574E7,2030-01-01
I84803,1106,8.797624715E7,
I85184,875,1.272816451E7,
I91269,937,8.021893561E7,2030-01-01
I92899,1924,1.3061112107E8,
I96750,-420,3.027621566E7,2025-09-13
I107942,-355,2.637660476E7,2025-10-23
I125471,1178,1.1864953341E8,
I14153,-1314,1.1330601548E8,2025-10-29
,519,6.342521626E7,2025-09-13
I18837,138,6204041.01,
I24065,1482,1.3521682133E8,2030-01-01
I25780,1435,1.8255380047E8,2030-01-01
I27872,1947,2.6312651778E8,
I27974,1568,2.2679163492E8,
I29332,-1859,2.5663261398E8,2025-09-08
I29599,-448,5.288685304E7,
I30984,1215,1.3374655333E8,
I46207,118,6319547.88,
I47157,-1280,5.718298052E7,2025-10-15
I47283,-1906,1.8675341288E8,2025-09-20
I47735,-1828,4.352030043E7,2025-10-14
I54838,-1369,1.6041299028E8,2025-09-29
I56251,-1300,1.380144047E7,2025-10-15
I59201,708,6.941381893E7,2030-01-01
I59296,128,1.153597535E7,
I68438,1167,1.3883112651E8,2030-01-01
I68812,-1827,1.576330584E8,2025-09-16
I73128,1953,7.291359386E7,2030-01-01
I74329,822,8.797788393E7,
I81781,319,5714159.2,
I84128,864,9.118174939E7,2030-01-01
I84207,217,1.91286574E7,2030-01-01
I87097,1559,1.9778301844E8,
I90045,390,5.232803901E7,
I95056,-223,3.030874611E7,2025-10-23
I101987,1646,2.3054309301E8,2030-01-01
I109776,1408,6.572590091E7,
I112651,-1945,1.9581963466E8,2025-09-03
I114396,1208,1.1173586793E8,2030-01-01
I114937,-1388,3.071047458E7,2025-10-14
I115689,1191,1.6488616071E8,2030-01-01
I123668,-1489,1.1029350274E8,2025-10-27
I126793,1522,2.0005754655E8,
I10918,1910,2.6523832743E8,2030-01-01
I11540,-506,4.450301324E7,2025-09-10
I12644,723,1.101801805E7,2030-01-01
I16884,1786,1.9235863387E8,2030-01-01
I17369,-1907,1.2942722552E8,2025-09-23
,633,3.215800556E7,2025-09-07
I22635,176,7097183.45,2030-01-01
I31007,217,5994515.55,2030-01-01
I38990,-437,6.424665851E7,2025-10-28
I41983,272,1.177104445E7,2030-01-01
I43264,477,5.451671109E7,2030-01-01
I45164,445,1873786.39,2030-01-01
I45217,-951,5.687660488E7,2025-09-06
I46422,626,1.608730433E7,2030-01-01
I46957,-1585,1.4632606767E8,2025-10-15
I47269,1202,2.059421555E7,
I51368,1926,2.3788974103E8,
I53079,1615,2.2652972667E8,
I54437,1353,1.8241136726E8,2030-01-01
I62622,1132,1.1951457313E8,
I65288,1505,1.2235067835E8,
I68859,770,8.351170982E7,
I71483,955,1.3810617673E8,2030-01-01
I71857,545,3.624072422E7,2030-01-01
I74262,110,347507.0,
I74367,177,512155.64,2030-01-01
I76925,628,1.288168018E7,2030-01-01
I77142,-168,8169583.06,2025-09-07
I77440,-1112,1.0139957416E8,2025-09-28
I79870,841,1.0194461348E8,2030-01-01
I84205,1466,2.0737621946E8,2030-01-01
I85824,1574,7.917371407E7,2030-01-01
I87191,407,1.425112977E7,2030-01-01
I90202,-276,3.14030991E7,2025-10-08
I92198,1550,1.6089400559E8,
I94619,1481,1.125923035E8,
I95553,1408,1.2983733088E8,
I97477,-1603,2.001032585E7,2025-09-08
I97744,1529,1.017614464E7,2030-01-01
I101664,879,1.0891236149E8,2030-01-01
I112874,763,7.484602087E7,
I117803,580,3.162658671E7,2030-01-01
I122433,881,8.117337256E7,
I11643,-1368,7996147.41,2025-09-01
I13771,-846,3.124507222E7,2025-09-07
I19117,1296,5.327538372E7,
I26250,-1629,9.702540214E7,2030-01-01
I27205,-1166,8.692213666E7,2025-10-03
I28653,210,6877591.23,2030-01-01
I34404,1491,1.3242480911E8,
I40576,1643,1.2251352118E8,
I41410,1390,1.3849782835E8,
I46288,218,2.565216004E7,
I53296,-693,2.740929391E7,2025-10-28
I53803,1060,5.49039964E7,2030-01-01
I57380,373,1.43291728E7,
I58244,821,3.251530967E7,
I60405,1422,7.587641291E7,
I61758,1745,1.52731737E8,
I62266,1765,1.0760246109E8,
I64759,1740,4.313630673E7,
I69767,836,1.2263862345E8,
I72926,292,4.13326952E7,
I72934,666,5.974090614E7,
I75014,422,5.376630222E7,2030-01-01
I77894,645,4.712026634E7,
I80309,314,3683909.64,
I88598,311,9554589.08,
I89058,-1866,8.626873721E7,2025-09-17
I90418,1664,5.629225591E7,2030-01-01
I92661,75,2260647.95,
I93824,571,1.590669135E7,2030-01-01
I100123,904,2.476315734E7,2030-01-01
I104779,1986,2.3979144003E8,2030-01-01
I108057,391,3.129841401E7,2030-01-01
I108097,513,2.115715349E7,2030-01-01
I111827,586,2.191412905E7,2030-01-01
I121236,1688,4495242.16,2030-01-01
I122392,-1773,1.4774850295E8,2025-10-22
I122774,-196,1713780.36,2025-09-08
I123389,1776,1.0132503557E8,
I125792,455,7321303.68,2030-01-01
I126878,1053,1.4445759163E8,2030-01-01
I14673,-1858,8.748140126E7,2025-10-08
I18192,1264,1.2263045884E8,2030-01-01
I28136,1568,1.7491572053E8,2030-01-01
I32273,-1140,9173749.3,2025-10-29
I32637,1932,1.2155657687E8,2030-01-01
I33237,1959,9.206579409E7,2030-01-01
I36311,1634,4.305827641E7,
I39858,-1862,8.870997132E7,2025-09-24
I46840,1691,1.9288711385E8,
I53276,1436,1.4011826796E8,
I61511,1947,2.3799959385E8,2030-01-01
I64477,-570,3.904933059E7,
I68947,674,4.994346411E7,
I74394,642,6.856677259E7,2030-01-01
I75412,-1560,1.9655806244E8,2025-10-17
I77174,315,4.136472787E7,2030-01-01
I79895,-1334,1.9062635696E8,2025-09-17
I84494,295,1.882997635E7,
I88319,1411,1.4849891704E8,
I90957,1877,1.8946709717E8,
I91394,-688,9.343378957E7,2025-09-24
I96985,1321,1.9322268209E8,
I97114,177,2.167324705E7,2030-01-01
I102038,1837,1.2907134231E8,
I104648,84,1012939.89,2030-01-01
I106799,1999,8.48595927E7,
I108485,-1320,1.1068967947E8,2025-09-12
I110669,-74,4618146.63,
I111362,1857,1.3578508005E8,
I113049,483,5.248410737E7,2030-01-01
I113308,502,6.229817945E7,2030-01-01
I113715,171,1.169013404E7,2030-01-01
I115415,-644,1.146213596E7,2025-09-02
I117420,588,1.576566863E7,
I119016,-1491,1.8891508186E8,2025-09-22
I122409,1991,2.3112498231E8,2030-01-01
I128264,1787,5966070.38,2030-01-01
I131452,-790,8.15534839E7,2025-09-10
I134123,-1368,2.353760211E7,2025-10-22
I137330,-880,6.612645575E7,2025-09-10
I142537,101,2061688.93,2030-01-01
I153857,-598,7.137844803E7,2025-09-14
I160485,-1199,1.2285830841E8,2025-09-30
I172198,-1626,7.503095772E7,2025-09-22
I173054,-108,9268421.48,2025-09-06
I174991,-65,6171871.34,2025-10-22
I182184,1550,1.1400220851E8,2030-01-01
I184711,-835,8.318871947E7,2025-09-14
I190219,-284,1.248517006E7,2025-09-19
I192242,1735,3.360969298E7,2030-01-01
I196513,681,8.77328911E7,2030-01-01
I198747,614,1.794277969E7,
I202844,-475,1.60552476E7,2025-10-21
I203386,534,1.562361382E7,
I206705,-1540,2.1918752519E8,2025-09-15
I210739,1538,1.0363365957E8,
I218740,-510,7.561976592E7,2025-10-29
I219184,1845,2.4456120841E8,2030-01-01
I219200,-489,5253962.43,2025-10-21
I221001,420,3.319817071E7,
I222135,730,1.756971632E7,2030-01-01
I222639,1689,1.9543083506E8,2030-01-01
I233943,1366,5.929567784E7,2030-01-01
I235968,-252,5023897.37,2025-09-08
I241007,-1620,1.0855645429E8,2025-10-11
I242569,-1831,2.2163613483E8,2025-09-30
I242583,990,2.885514207E7,
I134509,-1880,1.5755554411E8,2025-10-10
I136195,151,2.233412839E7,2030-01-01
I140003,571,3306332.42,2030-01-01
I140421,1266,8.207998028E7,2030-01-01
I132545,221,2.276554803E7,
I135024,1523,1.3722909736E8,
I142557,-1018,4.323570384E7,2025-09-24
I146061,1755,1.5345069436E8,
I147949,1644,3.982623914E7,2030-01-01
I149518,99,1.476914169E7,
I151907,1166,1.4214508379E8,2030-01-01
I154233,-1970,2.9225878761E8,2025-10-30
I160697,-1026,1.84391526E7,2025-10-16
I167278,1746,2.0514712558E8,
I168383,334,1.389822584E7,
I169672,-818,5.312519489E7,2025-10-13
I171950,1566,1.5863573109E8,2030-01-01
I175135,1516,1.3833290113E8,
I176797,615,3.65536322E7,2030-01-01
I179033,905,6.011952051E7,
I187570,585,2.433461359E7,
I202983,213,1.214640204E7,
I206869,338,2.483011786E7,2030-01-01
I207041,-276,2.640708296E7,
I208441,1392,0.0,2030-01-01
I218457,-1679,9.28083359E7,2025-09-12
I226353,221,1.486087697E7,2030-01-01
I231524,450,1.368663563E7,2030-01-01
I232175,495,6.979306417E7,
I240436,205,0.0,
I132727,-1352,1.850625358E7,2025-10-23
I140229,1574,1.6516297136E8,2030-01-01
I145723,586,4.012467446E7,
I149361,887,3605125.24,2030-01-01
I149535,-1228,7.933087661E7,2025-10-25
I149972,-1136,1.3735828664E8,2025-10-21
I153428,-1882,1.0540683445E8,2025-09-19
I160474,1098,4.322645036E7,
I161576,1565,1.9577933253E8,
I166789,1602,9.215535603E7,
I167191,544,4.458719654E7,
I168090,552,8.212766788E7,
I169155,1057,2.065961752E7,2030-01-01
I171178,1511,1.5442906442E8,
I171652,-1866,1.3414589613E8,2025-10-12
I172471,-717,6.77292482E7,2025-10-30
I178768,1562,1.0731271017E8,
I181384,1685,2.4466224076E8,2030-01-01
I186577,-967,1.3671092673E8,2025-10-25
I190265,-748,4.660343231E7,2025-09-22
I202427,1405,1.325562724E8,2030-01-01
I207914,273,3.631647017E7,2030-01-01
I211978,1255,1.7824902384E8,
I214394,623,6.989121721E7,2030-01-01
I217936,1336,1.2805488774E8,2030-01-01
I220346,1399,1.3216720929E8,2030-01-01
I220444,-1013,6.687854128E7,2025-09-10
I222192,115,1.687883251E7,2030-01-01
I225396,866,5.887999073E7,
I229015,-993,4.203050483E7,
I229243,267,2.397339774E7,2030-01-01
I236003,-1041,9.28058988E7,2025-09-18
I236960,-97,7253141.78,2025-09-26
I243845,382,0.0,2030-01-01
I135277,-156,9910907.45,2025-09-27
I137867,-978,6.254847469E7,2025-09-02
I128661,390,5.800776179E7,
I131674,1241,1.3835699497E8,
I138128,691,2.725812396E7,
I141027,251,2.177547857E7,
I147700,871,1.0988954643E8,
I149896,-831,5.857070569E7,2025-10-25
I175565,1036,1.0813363799E8,2030-01-01
I179356,986,8.282947106E7,2030-01-01
I179849,272,3.843420587E7,2030-01-01
I181431,1008,7.448285959E7,2030-01-01
I182296,1366,1.6414855911E8,
I184593,-1084,5.813364199E7,2025-09-22
I198573,-1051,5687443.13,2025-09-09
I209074,1583,1.3332063152E8,2030-01-01
I209129,-541,5.11563692E7,2025-09-22
I214974,810,9.601011398E7,2030-01-01
I223111,-1058,6.99551023E7,2025-10-21
I230997,-1919,2.1084066427E8,2025-10-23
I236136,-259,7598558.44,2025-10-01
I238536,1128,1.0455118713E8,
I133009,-418,1.10152259E7,2025-09-30
I134475,52,4747343.29,
I140297,1544,1.1154410428E8,
I140661,486,6.729578984E7,
I142032,1606,5.363258696E7,2030-01-01
I142172,873,4.825294095E7,2030-01-01
I144879,724,9.941364904E7,
I148534,1604,3.90433417E7,
I153126,175,5273499.51,
I160375,-89,4896965.41,2025-10-23
I165367,389,5734217.64,2030-01-01
I167000,-502,3.132268132E7,2025-10-05
I167246,1047,2.521670691E7,2030-01-01
I168849,1934,4.060493938E7,2030-01-01
I176593,-98,1.382911951E7,2025-09-15
I187001,-1506,1.4977995942E8,2025-09-18
I188866,1398,1.6055980303E8,
I189892,936,1.0472045238E8,2030-01-01
I198416,-689,5.613035831E7,2025-10-17
I202868,916,1.2861088958E8,
I215156,1773,1.075543932E8,
I215516,-71,2807172.67,2025-10-26
I223341,956,6.011008966E7,
I236582,1684,9.009813248E7,
I239484,-495,1.160772096E7,
I244032,1838,2.0241177102E8,
I136251,-1183,5.158109064E7,2025-09-03
I137730,-104,1.181874553E7,2025-10-07
I138597,1193,6.654197388E7,2030-01-01
I141511,-201,747694.75,2025-10-16
I147137,944,6.297095087E7,2030-01-01
I157374,1108,1.499988742E8,
I160649,-916,5.507651119E7,2025-10-16
I162939,950,8.374621543E7,2030-01-01
I163532,-707,1.022178906E8,2025-10-07
I170228,1407,1665574.41,
I171069,597,8.556255795E7,
I174798,885,8.324457201E7,
I175098,-968,1.4356506131E8,2025-09-01
I175361,912,1.1612992597E8,
I176911,-498,5.01429894E7,2025-09-23
I183682,-1813,7.457221055E7,2025-09-22
I188417,-1126,1.1820646481E8,2025-09-05
I189405,1926,8.023999401E7,2030-01-01
I189500,1281,7.687329493E7,
I190672,479,6.904625402E7,2030-01-01
I196023,656,8.934998754E7,2030-01-01
I196140,383,4.548305473E7,
I196511,411,5.814241603E7,
I197404,962,2.017958183E7,
I200048,-1113,1.1243089377E8,2025-09-15
I206317,-1504,8.126500013E7,2025-10-24
I218357,-237,3.448379727E7,2025-09-02
I223455,-452,5.921542916E7,2025-09-12
I224418,1961,2.9215628264E8,
I229121,-1421,5.763561552E7,2025-09-19
I230328,335,3.957351057E7,2030-01-01
I230974,-672,5.318938982E7,2025-10-05
I232642,331,0.0,
I236276,321,8893908.97,2030-01-01
I240165,1646,1.2692695959E8,2030-01-01
I241411,-1869,2.466291712E8,2025-10-29
I133328,1837,9.991206595E7,2030-01-01
I145202,904,1.1304769218E8,
I145805,-1277,8.932878867E7,2025-09-29
I152015,641,8.576332045E7,
I154756,-772,3.115722006E7,2025-10-30
I154908,102,8361520.82,
I166527,919,7120152.74,
I168770,-1458,1.7442312837E8,2025-10-29
I174515,951,8.57214024E7,2030-01-01
I176417,314,2.127573025E7,
I178802,-1253,1.5826596336E8,2025-10-20
I180637,-1948,1.5852754346E8,2025-09-20
I180674,421,3.78211435E7,
I192171,-366,1.019413045E7,2025-09-06
I193236,-1135,1.210191679E7,2025-09-29
I193352,1221,5.427238572E7,
I194317,1048,4.419790807E7,2030-01-01
I195824,1808,1.9838197521E8,
I200167,-1805,2088125.18,2025-10-07
I200462,1536,1.460514457E7,2030-01-01
I201938,106,1.567392854E7,2030-01-01
I203899,-118,9168133.73,2025-10-10
I205094,1495,5.489252841E7,2030-01-01
I206244,-846,1.1860835635E8,2025-10-23
I210587,874,1.2746978876E8,2030-01-01
I219291,-401,5.885282298E7,2025-09-09
I228844,-698,1.00989469E8,2025-09-12
I234405,1798,6.143548697E7,
I240958,1021,7.430290577E7,
I241069,-863,1.0112891486E8,2025-10-04
I243087,1933,1.4752947909E8,
I134335,-291,4.317875106E7,2025-09-22
I136938,-1663,1.8163085933E8,2025-10-16
I137828,-981,1.512667252E7,2025-09-28
I138839,413,3.141104212E7,
I153232,117,1.735374244E7,2030-01-01
I154791,1010,1.169447595E8,2030-01-01
I155561,1154,1.092284492E7,2030-01-01
I175089,679,2.84610012E7,
I175134,-1283,7.266229542E7,2025-09-11
I176315,571,5230131.97,2030-01-01
I177892,-1766,2.0759423562E8,2025-09-26
I178102,592,5.258935407E7,2030-01-01
I178604,453,3.029400744E7,
I179590,-925,7.970704123E7,
I181369,1952,2.4383943924E8,
I181970,511,1.418647167E7,2030-01-01
I183743,-1036,6.568216266E7,2025-10-24
I186177,-898,4.301142458E7,2025-10-20
I188483,1315,2.273424998E7,
I196365,-1605,2.653737231E7,2025-09-14
I197877,-1711,7.783334572E7,2025-09-15
I199503,276,3.525340228E7,
I199661,1926,2.8830118409E8,2030-01-01
I201031,488,6.910295284E7,2030-01-01
I206876,-423,4829502.0,2025-10-21
I207134,1110,2.863074812E7,2030-01-01
I215591,1788,2.280039585E7,
I220077,-1124,5.641379561E7,2025-10-05
I221026,657,4.604226536E7,2030-01-01
I222950,567,5.658793141E7,2030-01-01
I225038,1457,6.511103639E7,2030-01-01
I231832,1112,1.413218039E7,
I237950,292,3.627527965E7,
I238380,-961,7.062507738E7,2025-09-24
I241303,-1432,1.5498382357E8,2025-09-15
I134315,1505,2.435121581E7,2030-01-01
I136834,-534,3.833006745E7,2025-10-21
I138199,631,8957757.32,2030-01-01
I138665,1219,1.746390533E7,
I149941,-389,2.900952968E7,2030-01-01
I157440,773,8.894374885E7,
I157855,942,9.346981826E7,
I159742,742,5.441423018E7,2030-01-01
I161845,1672,6.51623627E7,2030-01-01
I163336,-817,7888527.59,2025-10-09
I168937,580,3.737128344E7,
I171722,298,3.931319478E7,
I172614,149,1.481519437E7,2030-01-01
I174956,1165,2.384288062E7,2030-01-01
I198098,441,6.44007539E7,
I198132,151,2.092861665E7,
I198145,1113,1.3380764792E8,2030-01-01
I201324,-418,2.312889143E7,2025-10-17
I204362,-1700,6.503067353E7,2025-10-22
I212181,-140,8238659.99,2025-10-21
I214133,1242,8.992662439E7,2030-01-01
I214728,-590,6.084786163E7,2025-10-28
I214921,1217,1.315178874E7,
I218250,1386,1.1750239321E8,
I232090,199,8600341.21,
I134244,-951,1.4251429263E8,2025-09-02
I136488,-291,5277464.15,2030-01-01
I128951,364,8330528.18,
