item_id,units_sold,revenue,sale_date
I209852,-1520,1.1788769654E8,2025-10-28
I212685,-1443,1.7745905692E8,2025-10-10
I215846,1828,2.0774179731E8,
I218378,-418,5.115944603E7,2025-10-24
I221764,-564,2.983962621E7,2025-10-30
I221950,1379,8.521110995E7,2030-01-01
I223149,-1957,6.418764426E7,2025-09-21
I223231,-1157,7.282713432E7,2025-09-10
I226609,1443,1.434842603E7,2030-01-01
I227912,473,2.245540122E7,2030-01-01
I232053,816,7.300388866E7,2030-01-01
I232734,-1648,1.166342164E8,2025-09-21
I235670,1235,6.386445833E7,2030-01-01
I238487,-745,4.666634265E7,2025-10-31
I239165,1105,9.83915121E7,
I239709,-68,1177223.87,2025-10-06
I242579,855,1546669.5,
I133304,1438,2.97269288E7,2030-01-01
I133757,1092,1.0846476974E8,2030-01-01
I136386,-864,3.371450493E7,2025-10-26
I137936,-1480,6.910729539E7,2025-09-09
I139641,1020,1.602240734E7,2030-01-01
I144401,1918,2.4221263384E8,2030-01-01
I153860,-1320,4.231769724E7,2025-09-18
I166130,1336,1.3948950645E8,2030-01-01
I166810,-1664,9.331072924E7,2025-09-08
I168847,83,7695924.1,2030-01-01
I174169,-871,8.700992356E7,2025-10-31
I175769,1918,1.0118170988E8,
I180565,1689,8.624227358E7,2030-01-01
I185106,124,5117502.64,
I190426,-889,0.0,2025-10-06
I190498,221,2.447739138E7,
I193527,819,5.67641201E7,
I193545,1765,8.26461551E7,
I198375,1747,2.0502785489E8,
I199939,1392,1.3122129304E8,2030-01-01
I202108,183,1.894595819E7,
I204851,375,0.0,
I206704,-913,1.0270326304E8,2025-10-10
I207070,-502,6.775061114E7,
I209843,562,3.166876696E7,2030-01-01
I212566,796,6.428993492E7,2030-01-01
I216440,978,1.0057661104E8,
I217219,1909,1.8992833514E8,2030-01-01
I223746,158,1.514412861E7,2030-01-01
I227787,-1371,1.9439661352E8,2025-10-15
I227996,1044,5.750287553E7,2030-01-01
I131888,701,8002905.66,2030-01-01
I132750,1164,1.6682348532E8,2030-01-01
I133894,-676,1190343.1,2025-10-15
I135424,264,6980497.44,
I140941,-1306,1.6470223658E8,2025-09-11
I146994,-1430,1.7027548687E8,2025-10-06
I147090,-1778,4.463227496E7,2025-09-23
I148963,-1842,2.0289173077E8,2025-10-17
I149785,-1426,2.503068557E7,
I162577,-515,2.017437617E7,2030-01-01
I166195,-1022,7.363958498E7,2025-09-19
I166334,300,1.781948662E7,2030-01-01
I175299,1985,4.457864265E7,
I180554,-1701,6.323228341E7,2025-09-21
I185741,996,4.277654602E7,
I186923,1236,1.447839741E8,2030-01-01
I192538,437,6.258884936E7,2030-01-01
I192656,969,3.206877544E7,
I194127,1118,749130.12,
I197803,916,5.839378201E7,2030-01-01
I198150,-1731,1.6302215776E8,
I201811,1295,1.0889155764E8,2030-01-01
I203695,-523,3.362331905E7,2025-09-08
I208860,1732,1.4401550268E8,2030-01-01
I208874,1002,1.084477766E8,
I209078,608,7.418430087E7,
I220644,417,5.753825734E7,
I223331,827,1.0320266963E8,
I225140,-1197,2546375.74,2025-10-02
I225600,1273,6.502444198E7,2030-01-01
I232503,1860,2.4054350807E8,2030-01-01
I236082,500,3.165759988E7,2030-01-01
I238771,-1235,1.721635923E8,2025-10-16
I240267,1762,9.616353098E7,
I240473,1391,2.0558207211E8,
I128983,-1230,1.0982775941E8,2025-09-15
I131011,1242,1.1323424519E8,2030-01-01
I136594,123,9477872.19,2030-01-01
I131494,800,1.0162965455E8,
I132062,675,3.678619026E7,
I136524,1738,1.618167624E7,
I141818,-715,1.952385985E7,2025-10-07
I143187,1862,2.1168393919E8,
I146115,1063,1.4877735594E8,2030-01-01
I150056,1666,2.0398229327E8,2030-01-01
I150248,1489,1.2261798816E8,
I155054,400,8715320.76,2030-01-01
I157519,-892,9260997.84,2025-09-18
I159172,1571,9.502256123E7,2030-01-01
I160708,955,7.017125375E7,
I164989,-1888,1.2155634721E8,2025-09-30
I166744,973,2.064870304E7,2030-01-01
I167871,696,4.557585449E7,
I172323,514,2.984524879E7,2030-01-01
I174720,592,3.312951628E7,2030-01-01
I180285,1876,1.7953990426E8,2030-01-01
I181642,-438,3.606628126E7,2025-10-23
I183364,1503,8.767050079E7,2030-01-01
I188445,1068,5.418454091E7,
I190721,-1375,1.1848085281E8,
I192276,-524,0.0,2025-09-16
I195140,-1415,3.502988803E7,2025-10-08
I197394,486,7.171770342E7,
I200496,385,3.604348434E7,2030-01-01
I208772,724,9.998166614E7,
I212928,1106,8.419082957E7,2030-01-01
I213329,125,8435624.48,
I215750,704,5.857664521E7,
I220253,1720,0.0,
I224270,1252,6.610725958E7,
I225696,842,8.917305751E7,2030-01-01
I227640,1418,1.4799026012E8,2030-01-01
I232280,1314,1.3015891734E8,2030-01-01
I233863,-1405,1.4811255268E8,2025-10-13
I238756,-1153,3.883233408E7,2025-09-04
I239051,681,2.854222149E7,2030-01-01
I128982,815,2.887975797E7,2030-01-01
I135049,1086,1.4311507876E8,2030-01-01
I136158,-244,2291363.36,2030-01-01
I150800,734,7790886.78,2030-01-01
I155848,-944,1.1464748529E8,2025-09-04
I157890,1588,1.7318448688E8,2030-01-01
I159617,588,4.838074445E7,
I164924,1577,1.4412675658E8,2030-01-01
I165274,316,4548057.35,2030-01-01
I165470,1000,3.736957302E7,2030-01-01
I166241,-359,4.667328281E7,2025-09-12
I175992,672,5.881473605E7,
I177875,70,1.003919763E7,2030-01-01
I178655,395,3323305.95,2030-01-01
I180139,-1555,2.1801168158E8,2025-10-02
I180891,1733,1.6236174199E8,
I182676,1975,2.634968474E7,
I185049,1378,8.48365805E7,2030-01-01
I188320,1400,1.2156373884E8,
I194061,1571,2.514994162E7,
I195782,826,1.492927085E7,
I197376,1634,1.6847249502E8,2030-01-01
I202430,334,4.651373668E7,
I204570,403,2.865988844E7,2030-01-01
I207157,-926,2.356448922E7,2025-10-22
I207251,679,1.266465156E7,2030-01-01
I207630,1487,1.1442506807E8,2030-01-01
I207743,-481,1.158925694E7,2025-09-02
I209637,1983,6.058072212E7,2030-01-01
I209908,186,1.506527687E7,
I212469,405,3.657989787E7,2030-01-01
I213539,-566,8.09647052E7,2025-10-20
I214936,583,6.189267159E7,
I217039,-1282,9.592089443E7,2025-09-23
I221867,1622,3.465879053E7,
I221906,361,4.35457506E7,
I222441,-1677,1.0611999489E8,2030-01-01
I223878,457,2.480195701E7,
I229266,1283,0.0,2030-01-01
I230478,985,1.4629418543E8,2030-01-01
I234751,1507,1.983607333E8,2030-01-01
I234863,1325,1.6527097711E8,2030-01-01
I239080,1520,2.2003177901E8,2030-01-01
I241632,1531,1.6231482261E8,
I130524,-1346,7.100825736E7,2025-10-23
I131292,-669,5.28488643E7,2025-09-01
I134196,-1152,1.770438639E7,2025-09-30
I135232,-1492,2.1995400338E8,2025-10-06
I136096,399,3.768030151E7,2030-01-01
I139183,-1317,1.478945352E8,2025-09-28
I140970,1179,9.039603956E7,
I141517,1108,1.4266486743E8,2030-01-01
I145910,578,7.147556277E7,
I147567,935,1.046970884E8,2030-01-01
I148318,1480,1.4746968032E8,2030-01-01
I152554,686,9.349046583E7,2030-01-01
I153759,745,4.046469223E7,2030-01-01
I157572,-141,9550933.39,2025-10-21
I166160,1609,6.543439857E7,2030-01-01
I173020,679,1.226131575E7,
I179811,433,4.695226913E7,2030-01-01
I185801,-993,1.0316015192E8,2025-09-11
I186556,122,9333549.03,2030-01-01
I191722,1808,1.3283964296E8,
I195872,-133,1204877.81,2025-09-04
I195981,-1361,8.919970766E7,2025-10-01
I197754,954,1.037375254E8,2030-01-01
I201342,1091,0.0,2030-01-01
I201387,-1070,8.141398858E7,2025-09-16
I206649,-484,2.438382912E7,2025-10-03
I207397,1413,1.6527190998E8,
I208734,69,4749485.71,2030-01-01
I218680,-1375,1.1107713503E8,2025-10-12
I220386,-604,4.69080461E7,2025-10-08
I220580,-1144,1.4976261463E8,2025-09-16
I221730,-1907,2.5035009374E8,2025-10-01
I228405,658,1.931742769E7,
I234765,-1628,1.321105572E8,2025-09-12
I244036,-914,1.0002779064E8,2025-09-01
I132118,1775,2.6021082311E8,2030-01-01
I136550,-1266,1.832507939E7,2025-10-21
I137654,-671,9.649045537E7,2025-09-15
I135492,633,2.010702978E7,
I138660,136,1.630603747E7,
I150593,126,1.229202682E7,
I150667,1752,2.2586033199E8,2030-01-01
I151772,-567,3.836487089E7,2025-09-02
I157995,148,1316444.53,2030-01-01
I173259,1073,9.259565293E7,
I173921,1617,8.02748279E7,
I176452,-506,7.270946811E7,2025-10-16
I179720,-1812,1.0800761116E8,2025-09-17
I180632,616,688163.45,2030-01-01
I183376,-993,1.3308536896E8,2025-10-25
I183559,267,2.550704515E7,2030-01-01
I184789,574,3.006371913E7,2030-01-01
I188841,1821,1.4408083089E8,2030-01-01
I188884,-136,2236639.8,2025-09-11
I191091,1045,1.3868131275E8,
I191946,1770,2.4220597448E8,
I193638,-1893,1.8620290297E8,2025-09-28
I197020,873,1.2074517859E8,2030-01-01
I199509,-1312,1.0136713321E8,2025-09-17
I200948,1206,1.0002407521E8,
I208103,218,1.588655194E7,2030-01-01
I208659,1397,1.5210934383E8,2030-01-01
I208696,1284,5695827.15,2030-01-01
I210174,1183,1.1290575871E8,2030-01-01
I212193,750,0.0,2030-01-01
I218794,-309,3.757739292E7,2025-09-27
I222316,1421,1.7740801944E8,2030-01-01
I225803,-1828,1.6599940742E8,2025-09-15
I233678,-218,3.08296096E7,2025-09-02
I241465,702,7.080650496E7,
I244504,573,3564817.87,2030-01-01
I245000,-296,2.425707859E7,2025-10-13
I249360,-1558,1.4545477171E8,2025-09-11
I249635,-266,7154519.34,2025-10-08
I253511,1408,0.0,2030-01-01
I260721,1515,2.1539442975E8,
I269888,-1956,2.7419347367E8,2025-09-21
I271153,-1420,6143162.97,
I274722,1933,2.4692809591E8,
I276117,1825,1.4391384737E8,2030-01-01
I278079,1169,3.153915117E7,2030-01-01
I280307,-132,8377439.59,2025-10-20
I285911,1051,1.3928503202E8,2030-01-01
I288955,-1253,5.537730038E7,2025-09-14
I289565,1602,9.43794869E7,2030-01-01
I290309,92,9448992.28,
I298897,-1506,1.879751286E7,2025-10-22
I303321,-1384,1.591467741E8,2025-10-26
I304705,-1095,5.925648797E7,2025-10-26
I306833,1162,6798936.75,
I308224,1382,1.3853052754E8,2030-01-01
I309779,306,1.848092379E7,
I310805,-1215,3.863883991E7,2025-09-17
I311441,-965,1.1061065849E8,2025-10-14
I317129,1313,5.178779909E7,
I317354,697,1.442115599E7,
I317518,1800,9.75281688E7,
I318267,1033,6.923516774E7,2030-01-01
I319900,72,1094507.48,2030-01-01
I320790,-503,2.003207351E7,2025-10-14
I321803,1946,2.385243836E7,2030-01-01
I323142,609,5.624029793E7,
I332938,-1922,9.690430528E7,2025-09-20
I332957,817,7147883.27,2030-01-01
I334094,1770,1.6252531599E8,
I338411,-1072,1.4468710108E8,2025-09-18
I343185,-735,4302493.4,2025-09-03
I343193,1919,2.5425940517E8,2030-01-01
I343999,1022,1.0793006749E8,
I344578,1721,7.376332953E7,
I347626,-220,2.342720001E7,2025-10-09
I354735,1688,1.4546518944E8,
I250269,1693,4.296593354E7,2030-01-01
I250710,-143,1.98908827E7,2025-09-06
I250805,1224,6.959288582E7,2030-01-01
I248992,552,2649372.26,
I249399,1222,1.134766572E7,
I250522,-1623,1.385019887E7,
I263868,530,1.520156852E7,2030-01-01
I266778,1163,5.544752431E7,
I270265,187,1.891896839E7,
I270773,-1902,0.0,2025-09-03
I272198,-596,5.968504693E7,2025-09-05
I272227,552,5841826.37,
I273553,1160,5.677979536E7,2030-01-01
I273955,51,4178882.82,
I277910,62,3035577.83,2030-01-01
I281553,-1265,1.2978884645E8,2025-10-12
I283290,256,3.154986313E7,2030-01-01
I283857,701,4.062084055E7,
I300983,-1231,1.6566415996E8,2025-09-18
I305554,869,0.0,
I306199,-961,1.2502948308E8,2025-10-03
I306290,407,5.817631021E7,2030-01-01
I315669,1541,1.2629835472E8,
I316608,989,1.2006380476E8,
I317762,-458,3.37630993E7,2025-10-19
I323303,1492,1.0380056168E8,
I334053,944,1.427025351E7,2030-01-01
I337552,1784,8.462726802E7,
I348404,1347,1.7924053691E8,2030-01-01
I351974,623,3.360050028E7,
I352823,1159,1.3145348855E8,
I354103,-1059,1.5023448293E8,2025-10-18
I354980,-131,1.139671949E7,2025-09-20
I253606,-1964,7.015541451E7,2025-10-30
I253313,899,6063521.52,
I258413,703,1661917.32,
I263929,1980,1.4110365575E8,2030-01-01
I264100,-1610,1.043699786E8,2025-09-06
I265651,-1379,5.234285454E7,2025-10-06
I266554,-468,8783515.8,2025-09-29
I272532,-1829,2.6401245647E8,2025-09-10
I276949,-775,1.1397513449E8,2025-10-31
I280055,218,3.205407643E7,
I284623,-416,4.958203737E7,2025-09-02
I284839,-871,3.113712323E7,2025-10-27
I295467,-1621,2.3915240726E8,2025-09-26
I300554,-292,2334186.81,2025-09-09
I304598,1534,1.1440349675E8,2030-01-01
I310086,-1641,1.6893410976E8,2025-09-30
I315623,-635,2.729718308E7,2025-09-16
I320158,605,3.877424166E7,
I321089,-1673,1.9425935785E8,2025-10-22
I334580,710,8.772195038E7,
I341966,1137,1.4646980426E8,2030-01-01
I342963,799,1.756398357E7,2030-01-01
I345757,-1016,2.079436545E7,2025-10-01
I345817,1775,5.361511681E7,2030-01-01
I345969,1930,3.150296549E7,
I348572,-1953,2.9139278893E8,2025-10-12
I351382,1110,7.64739686E7,
I354774,137,6144605.42,
I356294,-431,1.163997103E7,2025-09-08
I358399,762,1.01188796E7,
I359819,349,2859589.79,
I247663,-1258,7.232296556E7,2025-09-24
I251846,-1322,8.595056924E7,2025-09-01
I254308,-670,8.199979766E7,2025-09-01
I258365,-804,8.976680761E7,2025-10-13
I259160,837,1.314510459E7,
I262738,978,0.0,2030-01-01
I268106,-479,6.513112468E7,2025-10-03
I269853,1600,8.163415633E7,
I274395,1848,4.186815859E7,
I280638,-578,7.703029167E7,2025-10-08
I283869,1463,1.51986589E7,
I285132,-683,3233953.36,2025-10-08
I286822,1475,1.6185223905E8,
I301028,1864,0.0,
I307657,909,1.2071966354E8,
I310789,477,7.040956342E7,2030-01-01
I313739,-960,2.773734567E7,2025-09-27
I319841,790,8.691917408E7,2030-01-01
I324927,-1828,8.737436322E7,2025-09-27
I327077,1146,1.3949289179E8,2030-01-01
I330111,-69,6403456.35,2025-10-04
I331967,-1033,2.911939026E7,2025-09-25
I333498,-219,1.543264318E7,2025-10-22
I335949,749,2.740547102E7,
I335999,1908,1.908715862E8,2030-01-01
I336655,1656,2.3325112714E8,
I338405,1745,1.2995185264E8,2030-01-01
I347323,-1410,4.351690574E7,2025-09-27
I349364,-860,3.869861031E7,2025-09-30
I350512,-1446,1.617505404E7,2025-10-01
I351055,1360,1.3240917266E8,
I351132,1560,2.527959155E7,2030-01-01
I351564,311,1.32049365E7,
I351717,1942,1.700386656E7,2030-01-01
I353401,1298,7.520382989E7,
I356935,-1600,1.956435724E8,2025-10-13
I251132,-1247,5.082523578E7,2025-10-22
I252045,-1197,1.3407044919E8,2025-10-17
I254551,491,5.823219444E7,2030-01-01
I254652,-1397,1.6106635069E8,2025-10-28
I255733,1026,1.0589489791E8,
I257538,232,1.49092692E7,
I265108,-762,1.1078444003E8,2025-10-24
I267168,117,1.238619196E7,
I268507,-761,6.231958512E7,2025-10-07
I274274,851,4.568174981E7,
I275888,741,1.0404649886E8,
I276937,1989,6.734435378E7,
I283343,1487,1.460216707E7,
I286106,1590,1.0158314928E8,
I291538,1515,1.728585221E8,
I292242,111,4268247.2,2030-01-01
I292963,1359,1.308266113E8,2030-01-01
I294699,1942,6.370188894E7,
I298425,1402,9.102018597E7,2030-01-01
I299127,-1503,1.9243259E8,2025-09-18
I299181,977,5.241855776E7,
