item_id,units_sold,revenue,sale_date
I44555,861,5.990028364E7,
I55876,133,1.844195903E7,2030-01-01
I57484,1811,1.6136839412E8,
I61421,-1233,1.7233182941E8,2025-09-09
I62345,1024,5.634958763E7,2030-01-01
I65921,1820,1.6424242722E8,2030-01-01
I66989,1710,2.4821738211E8,2030-01-01
I67184,-1828,2.0430600228E8,2025-10-18
I81202,717,2.144969465E7,2030-01-01
I82152,-1961,6.954260277E7,2025-10-11
I89176,1453,1.2524414225E8,2030-01-01
I90803,1673,6.582830411E7,
I94705,-249,1.767259143E7,2025-10-06
I98075,1397,5.066663016E7,2030-01-01
I100663,-918,5.432214408E7,
I104930,1308,1.7230835267E8,2030-01-01
I106954,373,3.592022952E7,
I108683,676,2.531092443E7,
I110671,-337,2.941728666E7,2025-10-08
I111597,723,6.118657793E7,2030-01-01
I111904,416,5.241456199E7,2030-01-01
I113631,-514,5607192.09,2025-10-08
I114018,248,1723173.5,
I116950,908,3.675085548E7,
I119284,1382,8.505074713E7,
I121878,-1868,1.6944566027E8,2025-10-22
I122254,694,5.090550675E7,
I123259,745,9.529571209E7,
I123303,-1490,2.1122525394E8,2025-10-22
I126181,1877,7.582847974E7,
I13819,1713,1.7276825016E8,2030-01-01
I20050,-347,1.758202458E7,2025-10-24
I17712,522,6.002101516E7,
I18682,1462,9.587965272E7,
I25354,-442,2.050426291E7,2025-09-23
I26778,73,4563632.55,
I28389,1821,2.6828315823E8,2030-01-01
I28785,-183,7046571.81,2025-10-06
I30713,-1158,8.521050621E7,2025-10-13
I32389,1511,3.675046632E7,
I33941,-262,7827414.3,2025-09-27
I37491,335,6793623.53,
I38352,-1955,1.8740029798E8,2025-10-06
I39227,1683,1.7679589387E8,2030-01-01
I40561,-651,8.633450636E7,2030-01-01
I44063,827,1.1837997807E8,2030-01-01
I47435,1635,2.4453035696E8,2030-01-01
I55622,1526,2.0922580707E8,
I59412,1350,1.2512286686E8,2030-01-01
I59470,1676,9.461184764E7,2030-01-01
I62060,-1344,1.3271012366E8,2025-10-28
I63343,-826,1.0921330681E8,2025-10-13
I66761,1533,1.18422837E7,2030-01-01
I69186,1169,9682196.47,2030-01-01
I73516,1900,2.5075860338E8,
I74037,355,9364242.56,
I77231,-175,1.740715688E7,2025-10-02
I77507,-574,7.062639132E7,2025-10-11
I84226,682,3.401066158E7,2030-01-01
I84704,802,963376.25,2030-01-01
I89786,1817,0.0,
I91661,1376,1.029926143E8,
I93371,-905,1.1041339416E8,2025-10-18
I99355,710,1.0039095734E8,2030-01-01
I105801,-1665,2.0261207773E8,2025-09-10
I111829,814,9.94588601E7,2030-01-01
I112690,1008,1.5030559465E8,
I113804,-1337,7.410271222E7,2025-10-14
I116075,1625,2.294777314E8,2030-01-01
I116957,540,5.948753866E7,2030-01-01
I118509,-1107,9.049365005E7,2025-09-23
I119315,-745,9.0524088E7,2025-09-23
I119362,1154,7.920874024E7,
I119690,308,3.675067345E7,2030-01-01
I121368,1325,1.852479494E7,2030-01-01
I122157,-1537,5.042906204E7,2025-09-16
I123974,1270,1.2712496942E8,2030-01-01
I126708,1632,1.9264071495E8,
I126795,1248,6.083698011E7,
I126848,686,8.275790761E7,2030-01-01
I127527,-1546,9.592210686E7,2025-10-31
I11920,-1083,4777124.28,2025-10-30
I13877,810,4.847667023E7,
I25277,-1229,1.627798011E7,2025-10-05
I26797,252,1.725469981E7,2030-01-01
I29241,225,2.587083362E7,2030-01-01
I31071,-1203,4.343066225E7,2025-09-03
I37630,715,1.0212306319E8,2030-01-01
I40239,281,1.837802026E7,
I44138,421,6.059459334E7,
I45077,-259,3.192517292E7,2025-10-16
I47263,-1439,1.1390900336E8,2025-10-22
I48903,1473,1.0177178229E8,
I51631,1466,8.323193405E7,2030-01-01
I51919,1745,4.05187857E7,2030-01-01
I52481,1909,1.8466805867E8,2030-01-01
I52892,1578,2.633931665E7,
I54262,-1443,1.5497164974E8,2025-09-20
I55784,907,1.2848284568E8,
I65891,782,4.465201559E7,2030-01-01
I67211,1565,1.0141337137E8,
I67797,310,4.259719172E7,2030-01-01
I71788,1051,9.95777518E7,
I73783,1541,5.220846678E7,2030-01-01
I82860,116,3745022.15,2030-01-01
I85002,1173,6.59351774E7,2030-01-01
I85162,1471,1.3141472842E8,
I87532,1519,1.9296962103E8,2030-01-01
I91673,-876,7.510560125E7,2025-10-07
I94957,968,9.617775919E7,2030-01-01
I94993,-225,1822469.28,2025-09-26
I97721,478,8904633.74,2030-01-01
I101191,1012,6.879424464E7,2030-01-01
I103529,-830,4052863.92,2025-09-30
I104395,106,3228614.88,2030-01-01
I109619,1700,3.500294364E7,2030-01-01
I112066,314,3.844384053E7,2030-01-01
I113010,-933,1.1598447668E8,2025-10-05
I120433,-1165,1.5619665674E8,2025-09-02
I120639,1762,3.675257851E7,2030-01-01
I123267,-127,3944043.6,2025-10-10
I124698,-1895,6.824173429E7,2025-09-12
I27458,1483,5.852553013E7,2030-01-01
I32798,203,8958668.25,2030-01-01
I37773,1882,2.6527805828E8,2030-01-01
I52167,774,7.081326109E7,
I58860,347,4.29318045E7,
I59363,460,4.760484017E7,2030-01-01
I66440,-1791,1.8977427116E8,2025-10-22
I70199,107,1.098689197E7,2030-01-01
I70279,644,4.101089078E7,2030-01-01
I72385,-754,4.676896887E7,2025-09-29
I94629,900,4.135865659E7,2030-01-01
I95885,-1546,8207798.51,2025-09-18
I97649,249,3.386604738E7,2030-01-01
I98038,65,2226805.75,2030-01-01
I98565,1107,3.729252308E7,
I99919,1684,6.332472066E7,
I103121,318,4.211720452E7,2030-01-01
I107048,-1280,2.889369407E7,2025-09-10
I111954,-1850,1.5241651055E8,2025-10-15
I112823,76,0.0,2030-01-01
I114799,814,4.243082978E7,2030-01-01
I115531,123,7372418.13,2030-01-01
I120427,1805,8.092153943E7,2030-01-01
I120561,1501,1.8549880772E8,
I123139,309,4.254552848E7,2030-01-01
I124246,1163,1.17791227E7,
I126062,274,9192048.2,
I10005,519,4.942574889E7,2030-01-01
I15008,-789,5.636118242E7,2025-09-02
I15197,1335,1.7213539711E8,2030-01-01
I18783,-1542,5129324.94,2025-09-25
I21730,91,7387719.03,
I24043,-1231,1.1866674012E8,2025-10-24
I27621,1743,2.212530152E8,
I29233,509,4.119443386E7,2030-01-01
I30109,388,4.073913878E7,2030-01-01
I30550,-1675,1.969198599E7,2025-09-04
I39685,761,2.199356605E7,
I50860,977,1.3939709861E8,2030-01-01
I57706,-751,9.629575802E7,2025-10-29
I70018,1205,1.646542503E7,2030-01-01
I76425,-825,1.1398468177E8,2025-10-12
I78793,221,6311976.91,
I80927,1296,1.4731169435E8,2030-01-01
I87067,-1359,1.2693666843E8,2025-09-18
I90627,1092,1.03719082E7,
I94144,-618,2091916.85,2025-09-18
I95532,722,6.955157918E7,2030-01-01
I100948,-1218,1.4966759562E8,2025-10-04
I110520,1203,1.5536129766E8,
I113722,1794,8.200098303E7,2030-01-01
I114951,1798,1.9278572015E8,
I19226,-1680,1.8207989934E8,2025-10-14
,126,0.0,2025-10-28
I23426,1218,1.4852266721E8,
I26876,700,9.816634895E7,2030-01-01
I28565,-521,5.499376655E7,2025-10-23
I29038,1122,1.0781852186E8,
I33401,1890,2540388.04,2030-01-01
I44211,580,4.599803812E7,
I46013,-1859,1.2489288084E8,2025-10-30
I56429,329,1.663967752E7,
I58578,1400,6.036389924E7,
I58589,243,2.278531717E7,2030-01-01
I59774,1459,1.5105912095E8,
I60332,1673,2.0863426907E8,2030-01-01
I61021,760,4542168.35,2030-01-01
I68350,1594,8.51600841E7,
I70682,1433,2.733353983E7,
I70854,1308,1.439541186E8,2030-01-01
I71606,1226,1.1688142024E8,
I72824,1346,1.8181440973E8,2030-01-01
I76327,-1220,1.0020127146E8,2025-09-09
I80306,1624,1.4660405677E8,
I85492,476,3.684289244E7,
I88893,-903,3.698222429E7,2025-10-19
I89226,-367,6654956.21,2025-09-13
I90253,356,2089771.3,
I91432,520,2.658312977E7,2030-01-01
I93883,1706,1.2077074815E8,2030-01-01
I95866,-1801,1.783208593E8,2025-10-16
I100352,-1198,1.0897913252E8,2025-09-26
I108113,876,1.2403105179E8,2030-01-01
I109763,-401,3507352.12,2025-09-14
I113728,1440,1.9271055851E8,2030-01-01
I114989,926,1.196196352E8,
I115821,1712,8.465746091E7,
I17050,-1152,1.3876190736E8,2025-09-06
I18229,1167,1.1336867663E8,
I25731,542,4.858406488E7,2030-01-01
I30541,103,3102425.6,
I32231,-1449,2.591466383E7,2025-10-12
I35688,1014,1.3856850715E8,
I36663,837,1.0049729395E8,
I40289,1854,1.9699349385E8,2030-01-01
I44351,1719,1.982402954E8,
I51760,1026,2.709569158E7,2030-01-01
I53652,1046,1.0689852055E8,2030-01-01
I54903,-81,1.088140032E7,2025-10-11
I80123,-1572,5241202.17,2025-10-10
I82448,1048,7.420351347E7,2030-01-01
I91660,1879,2.7176422913E8,2030-01-01
I93757,1744,2.4070208295E8,
I97497,117,2638650.59,
I98499,778,6.300435845E7,2030-01-01
I99438,753,6.20921562E7,2030-01-01
I100349,1296,5.17096283E7,
I106245,-595,1.21601958E7,2025-09-29
I108573,634,3.496891335E7,
I113614,392,2.26421065E7,
I118273,812,3.186887529E7,
I123619,-168,695571.45,2025-10-01
I127599,-510,4.223886929E7,2025-09-30
I14491,-1856,1.4221770463E8,2025-09-01
I16618,970,1588214.28,2030-01-01
I20564,297,3572367.47,2030-01-01
I23260,1924,1.1799788048E8,2030-01-01
I27259,-767,1.107080857E7,2025-09-04
I27396,1547,1.434552787E7,2030-01-01
I31056,-1287,9.532196512E7,2025-09-12
I31536,463,6.382951313E7,2030-01-01
I34307,-1701,1.2629061929E8,2025-09-20
I34664,1544,7.527475186E7,2030-01-01
I34861,-441,2655510.18,2025-09-09
I37164,1100,960645.73,2030-01-01
I41036,1816,7.366480588E7,
I48603,-265,2.184683791E7,2025-10-30
I50807,1016,1.0636642772E8,
I51699,1551,1.2561987599E8,2030-01-01
I55538,-1798,2.378797994E8,2025-10-25
I57034,-1369,1.836433176E8,2025-09-24
I58846,-263,3.895612518E7,2025-10-18
I59515,724,2.445479187E7,
I75184,256,1954960.07,2030-01-01
I77575,1490,1.297062463E7,
I78364,414,8085410.51,2030-01-01
I84011,1074,1.0187871144E8,
I97647,-1151,1.3406369015E8,2025-09-26
I105220,-800,1.1072788059E8,2025-10-09
I115876,-189,5599307.21,2025-09-25
I125868,477,4.818889424E7,2030-01-01
I21465,-1155,1.6542107581E8,2025-09-23
I21823,916,5.436429337E7,
I22741,1318,1.9014493189E8,2030-01-01
I26813,-1832,1.23635286E7,2025-10-09
I34663,1267,2.863864152E7,
I37426,-1723,1.8045405814E8,2025-10-09
I40223,585,8.454169997E7,
I41500,1026,6.52218649E7,2030-01-01
I43032,1915,1.6588213904E8,
I45477,1474,1.308713695E8,2030-01-01
I48451,-474,6.876292275E7,2025-10-16
I49638,1508,4.483322635E7,
I50878,-1567,8835106.27,2025-09-16
I52689,1920,2.0636366705E8,
I53449,390,4.536631219E7,2030-01-01
I54315,494,1.553054652E7,
I63459,-1585,1.9798975775E8,2025-10-13
I74653,89,2613362.89,
I75431,467,5.470329843E7,2030-01-01
I82588,1150,8.886558956E7,
I86205,97,3205681.46,2030-01-01
I88885,1024,9.523851346E7,
I92929,-589,4.690338039E7,2025-10-03
I98461,-1920,2.5485416318E8,2025-09-23
I101658,1275,1.292531317E7,
I104979,-1969,1.8624640934E8,2025-10-30
I107786,1465,2.1647159501E8,2030-01-01
I111547,-206,1.262112429E7,2025-10-30
I113028,1758,6.893319554E7,
I114077,576,2.31487306E7,
I114135,-955,1.2940325149E8,2025-10-15
I115901,-1931,2.8804026721E8,2025-10-23
I121374,1233,6.25894336E7,2030-01-01
I132340,214,1.992838083E7,2030-01-01
I134536,-537,7.32074219E7,2025-10-03
I134886,-724,5.251156877E7,2025-09-07
I140457,1012,1.4807656613E8,2030-01-01
I134279,228,8803529.65,
I142696,-105,6487734.66,2025-09-19
I142975,1169,1.688586187E8,
I148179,189,8872681.74,2030-01-01
I165649,-1207,1.6673948182E8,2025-09-13
I166532,1766,1.9095328285E8,
I170516,-661,2.824596763E7,2025-10-13
I171212,220,6568129.07,2030-01-01
I173297,863,8.688233801E7,2030-01-01
I178640,-836,3.242363103E7,2025-10-25
I179304,-1753,1.8451883269E8,2025-09-10
I183240,-820,6.000137061E7,2025-09-20
I183422,194,2.346264359E7,
I189740,656,3.481898998E7,2030-01-01
I191655,477,6.30422901E7,2030-01-01
I198926,1439,1.7405392532E8,2030-01-01
I199914,807,4.505864226E7,
I204728,-1008,8.908156652E7,2025-09-05
I208909,-1394,1.5971526519E8,2025-09-23
I213684,1255,6.885905597E7,
I214605,644,1.868429917E7,
I217694,641,2.327367164E7,2030-01-01
I233742,793,3.999593242E7,
I138951,1530,1.1750896342E8,2030-01-01
I128413,915,9.116510831E7,
I154396,-681,9.391842418E7,
I154727,-565,2.153536825E7,
I158601,-1095,1.3440796874E8,2025-09-09
I159817,-149,9018275.03,2025-09-07
I159892,1310,2.13722416E7,2030-01-01
I167394,-1953,5.716334263E7,2025-09-27
I170680,1820,5.279181641E7,
I185323,-532,6.421432299E7,2025-09-03
I188113,1517,1.7099870703E8,
I188273,-591,4.957499766E7,2025-10-31
I197294,841,1.2548996776E8,2030-01-01
I197776,-371,4.713177193E7,2025-10-20
I202370,1138,5.162601894E7,2030-01-01
I202870,1447,9.499868085E7,
I205300,-124,7017472.47,2025-09-01
I205471,-222,2.252285778E7,2025-10-26
I207549,1428,1.2681134455E8,2030-01-01
I213580,954,1.0699121905E8,2030-01-01
I214591,425,5.093208468E7,
I216193,943,5.549338458E7,
I217101,215,1.406352282E7,2030-01-01
I218487,-1253,5.175095521E7,2025-10-03
I225066,-834,6.688770109E7,2025-10-22
I225964,1209,1.831202374E7,
I228297,-818,2.768168834E7,2025-10-13
I228778,1341,9.979906646E7,
I234476,1760,2.904989938E7,2030-01-01
I240729,1660,2.1968578581E8,
I243265,307,7804206.95,2030-01-01
I132773,1930,1.899041883E7,2030-01-01
I134298,-901,1.781948214E7,2025-09-10
I135972,1417,8.192252261E7,2030-01-01
I138096,1282,1.6114599158E8,2030-01-01
I135816,703,9.734355892E7,
I140786,-788,8.075049596E7,2025-09-24
I141029,1330,9.999564599E7,
I141442,1731,3.775979361E7,2030-01-01
I149607,1223,9.14361385E7,2030-01-01
I150078,-492,7.017087817E7,2025-09-16
I153797,216,2.838122211E7,2030-01-01
I156732,325,2.565703977E7,
I157367,81,6902326.83,
I159293,892,8.209473905E7,
I163132,-158,1.718692747E7,2025-09-04
I165081,-1690,0.0,2025-09-20
I168132,-823,4.446926085E7,2025-10-28
I168719,1522,5939521.06,
I171359,1652,0.0,2030-01-01
I179553,241,2.464966015E7,2030-01-01
I194673,1862,2.7361330956E8,
I194835,116,3865114.92,2030-01-01
I195057,-557,8.206110537E7,2025-09-10
I195870,692,2.266200633E7,
I196028,275,1.594556967E7,
I200490,-217,5204025.91,2025-10-24
I203980,-1781,1.8840294549E8,2025-10-31
I206374,1465,2.0109409468E8,2030-01-01
I208382,-1610,7.458774152E7,2025-09-14
I209748,1075,8.280848752E7,2030-01-01
I210259,1527,2.1890192181E8,2030-01-01
I210583,590,8.081626545E7,
I212409,-579,3.688398709E7,2025-10-20
I217610,126,1.508082237E7,
I219446,458,8634576.51,
I224946,-379,4.917699856E7,2025-10-03
I229501,339,8392721.63,
I232362,-258,1.38306152E7,2025-09-25
I233037,-917,6.947165615E7,2025-09-22
I236036,-898,5575555.16,2025-10-02
I238304,591,1.172058067E7,2030-01-01
I241561,1922,9483919.89,
I241741,1074,1.2589330213E8,2030-01-01
I132006,557,4060821.45,2030-01-01
I139728,160,1.353786668E7,
I141217,391,5.236198984E7,
I144527,421,1.100303554E7,
I146025,836,1.0448483673E8,2030-01-01
I146101,634,5.781530485E7,
I146717,-665,2.321406487E7,2025-09-16
I148997,101,5894492.34,
I152417,1637,2.1442170922E8,2030-01-01
I153129,253,4783371.9,
I153563,-811,5.188575351E7,2025-09-29
I158688,1859,2671548.82,
I161981,368,3.096290433E7,
I166888,-117,8171373.47,
I168172,-264,2.2530312E7,2025-09-18
I172625,238,1.790768868E7,
I174805,-1800,4.96448822E7,2025-10-11
I184613,1913,2.2034511952E8,2030-01-01
I186765,1011,2.13385655E7,2030-01-01
I187647,-158,2.305302651E7,2025-09-28
I196018,861,1.29105879E7,2030-01-01
I196448,-281,1.395826622E7,2025-10-22
I203512,-610,2.982889081E7,2025-10-06
I204249,-181,9747747.08,2025-10-19
I205171,1271,1.7851751655E8,2030-01-01
I207659,1389,1.7683134631E8,
I209236,-270,2.595694307E7,2025-09-24
I209807,1180,9.909588867E7,
I212615,-1102,0.0,2025-09-05
I216645,-525,3.929452014E7,2025-10-08
I222040,-386,5952514.44,2025-10-11
I224813,1494,0.0,2030-01-01
I227119,1229,5475547.19,2030-01-01
I229044,-678,4.541678296E7,2025-10-11
I229952,1954,5.820030656E7,2030-01-01
I230791,1942,1.6742090987E8,
I232549,982,1.218520043E7,2030-01-01
I233839,-135,1.862112963E7,2025-09-30
I234065,1190,1.4915984396E8,2030-01-01
I238298,-1656,1.934064727E8,2025-10-22
I239362,545,7954180.03,2030-01-01
I241539,1974,1.0680500265E8,
I133233,851,4.856896551E7,2030-01-01
I140526,232,7961015.19,2030-01-01
I145227,-422,5.440894213E7,2025-10-29
I146180,1000,3.507428434E7,2030-01-01
I147008,618,8.397279777E7,2030-01-01
I149768,-1824,1.171226824E8,2025-09-25
I150102,1562,1.6586460517E8,2030-01-01
I164159,940,6.239263012E7,
I165980,1675,4.3337906E7,2030-01-01
I168691,1666,1.9017914932E8,2030-01-01
I169956,1093,3.665428016E7,
I175573,1401,1.0225512155E8,2030-01-01
I175876,713,8047153.42,
I176301,117,6626496.64,
I179940,1258,6.521937152E7,
I181116,-1106,1.1332220606E8,2025-09-13
I184582,-1918,2.382618962E8,2025-10-28
I186188,430,1.01052364E7,
I193456,464,2.16962768E7,2030-01-01
I195488,-448,2.796349636E7,2025-10-29
I196129,-1353,9.67026712E7,2025-09-25
I197334,1764,2.1368462887E8,
I201076,814,1.1453217099E8,
I201266,-1848,1.4989274164E8,2025-10-04
I201361,1435,9.978328047E7,
I204945,1401,5.843320202E7,2030-01-01
I211612,-1894,4.51841475E7,2025-10-09
I217897,-265,1.891892322E7,2025-09-06
I223313,116,4109511.33,
I227643,788,8.948388928E7,2030-01-01
I231671,-363,2.855808043E7,2025-10-07
I232659,1737,2.318479755E7,2030-01-01
I234238,-1327,1.3280979015E8,2025-09-18
I129270,-1213,7.635628009E7,2025-09-05
I130676,-348,1.728847112E7,2025-09-27
I138819,276,1687837.58,2030-01-01
I135761,356,1.387802588E7,
I143069,1693,2.3342718764E8,
I143832,-812,9.50176959E7,2025-10-05
I144981,361,1.193715289E7,
I145809,1605,5.105652948E7,2030-01-01
I147927,1132,6.114476007E7,
I162602,1545,8.517071449E7,2030-01-01
I173521,699,6335199.87,
I181530,-1136,3.338238918E7,2025-09-22
I185594,-1847,6.491930011E7,2025-10-02
I186558,131,5319828.69,
I191169,1587,2.379073747E7,2030-01-01
I195571,-1160,1.378131902E7,2025-09-12
I197769,-890,7.636251907E7,2025-10-04
I199835,1031,2.127132405E7,
I200096,1530,5.767944735E7,2030-01-01
I201842,1024,1.4452112284E8,2030-01-01
I202465,785,5.152882526E7,
I204381,863,8.992785702E7,
I207471,1305,3678669.23,2030-01-01
I215780,-268,3.714821509E7,2025-10-17
I218651,-746,8.09475014E7,2025-10-30
I223240,1962,6.955053318E7,2030-01-01
I227540,1755,9.655533742E7,2030-01-01
I231741,1222,1.111926476E8,2030-01-01
I237217,-143,3888851.48,2025-09-15
I242675,-1712,2.2338995304E8,2025-10-29
I128529,-55,1252134.9,2025-09-10
I133168,703,6.579412252E7,
I136681,1914,2.0099964689E8,
I143095,-1858,1.955322355E7,2025-10-15
I150587,-1291,3.022379391E7,2025-10-01
I158255,499,4.555859024E7,
I178966,-586,3.962109174E7,2025-09-07
I182904,-176,1.8318162E7,2025-10-28
I184278,1374,8.93645044E7,
I185113,-1323,1.1339999813E8,2025-10-27
I188192,930,5.803687177E7,2030-01-01
I189025,1997,2.2732290305E8,2030-01-01
I189804,382,4.760245346E7,2030-01-01
I197074,1100,1.373432731E7,2030-01-01
I199545,-1621,2.0542763944E8,2030-01-01
I212987,928,1.1492662202E8,
I214381,447,6.49489046E7,
I222805,392,2.453622268E7,2030-01-01
I230065,-143,6551361.5,2025-09-04
I230536,1834,1.3833105435E8,
I232745,-1797,2.076288601E7,2025-10-04
I237131,352,4.36560144E7,2030-01-01
I237893,1580,1.1627857393E8,
I145995,-770,9.645040784E7,2025-10-11
I156356,446,4.568786788E7,
I162676,1112,1.268573735E8,
I166208,1195,1.3580049561E8,
I167229,-1906,8.371459124E7,2025-09-26
I167858,942,1.348088407E7,
I173766,-643,8.888194052E7,2025-10-22
I177580,-408,4.71262041E7,2025-09-18
I184099,-162,2.241275167E7,2025-09-20
I188325,1527,1.9738965592E8,2030-01-01
I194709,1538,1.2067058616E8,
I196288,-1081,1.6169020895E8,2025-09-13
I200550,521,5.122431515E7,
I202746,1216,1.2870895941E8,2030-01-01
I208256,-1261,1.1393009442E8,2025-09-15
I209217,1935,3.676183109E7,2030-01-01
I211698,676,2.493519952E7,
I220562,1074,4981278.39,2030-01-01
I223571,-221,7084298.56,2025-09-12
I230493,1792,2.6537801545E8,2030-01-01
I234881,-1344,1.8520440376E8,2025-10-22
I236337,1714,2.3911811739E8,2030-01-01
I241479,-1402,8.196417059E7,2025-10-19
I242543,-1865,3.174030323E7,2025-09-18
I243233,1225,1.3458407838E8,2030-01-01
I128785,849,2.700399268E7,2030-01-01
I130018,-377,8642982.16,2025-10-01
I133169,1256,5710615.01,2030-01-01
I132241,1956,1.6377197305E8,
I141348,1222,3.810116391E7,
I147815,-1648,1.763999097E7,2025-09-23
I157913,1389,6.926784925E7,
I159097,1107,9.755932496E7,2030-01-01
I163552,1371,1.156412478E7,
I164568,980,3.083539823E7,2030-01-01
I164776,-194,2.682634416E7,2025-10-16
I170784,1145,8.417619115E7,
I173731,-820,6.450067923E7,2025-10-10
I173817,1041,1.3091490006E8,
I173863,1520,1.7382850528E8,
I178532,92,1.075927223E7,
I179865,-1422,1.940654064E8,2025-09-05
I179919,-237,2.609991367E7,2025-09-09
I185648,1145,1.3379177886E8,
I193245,1682,1.9662305297E8,2030-01-01
I193903,382,2.697943489E7,2030-01-01
I196109,1526,3.5048269E7,2030-01-01
I199447,-1590,9.720570443E7,2025-09-26
I204289,1944,1.1364348676E8,2030-01-01
I205646,95,3019223.6,2030-01-01
I206178,1936,9.444506399E7,
I207816,745,3.436684823E7,2030-01-01
I209831,200,1.596579244E7,2030-01-01
I211614,1562,2.1573451702E8,2030-01-01
I218101,803,6.542841201E7,
I220618,354,4.263968517E7,2030-01-01
I223830,1497,7.849083416E7,2030-01-01
I223919,1983,2.852482693E7,2030-01-01
I225912,189,2.729326788E7,
