item_id,units_sold,revenue,sale_date
I91517,-1347,9.074530647E7,2025-10-01
I92738,-172,2.094967242E7,2025-09-12
I99040,-1130,1.6346624979E8,2025-10-19
I99542,-338,8569579.11,2025-10-09
I100509,-1115,1.585749279E7,2025-10-08
I103351,-1859,1.0971244781E8,2025-10-06
I111395,-191,1.247754816E7,2025-10-27
I112617,216,3.203720646E7,2030-01-01
I120658,1025,2.077271108E7,2030-01-01
I122615,1750,7.525269518E7,2030-01-01
I125890,595,4.260233949E7,2030-01-01
I127503,163,1.085573177E7,2030-01-01
I11753,-1427,1.0118002133E8,2025-09-27
I16612,-1158,9.727356128E7,2025-09-11
I20991,1849,1.9383981546E8,2030-01-01
I17650,1923,4.596658146E7,
I17797,1478,1.018036314E7,
I25777,605,4.975337484E7,
I27809,743,6.558910422E7,
I28027,1783,1.5758008468E8,2030-01-01
I28798,-214,2.631155712E7,2025-09-28
I32012,530,7.254241955E7,
I35822,1262,6.418287721E7,2030-01-01
I37611,1275,1.6697639827E8,
I38144,285,3.33153812E7,
I38471,-491,7.26450864E7,2025-09-09
I38811,1732,1.4761171888E8,2030-01-01
I40526,-1135,1.1646395831E8,2025-10-05
I48311,1674,6.581019962E7,
I51728,936,9.763376558E7,
I53169,-193,2.229548969E7,2025-09-17
I56136,-508,3.987545678E7,2025-10-15
I67280,685,2.349385089E7,
I71135,-508,6392282.44,2025-10-24
I72847,1530,9.164466113E7,2030-01-01
I76520,-131,1.43611216E7,2025-09-10
I76735,-1968,2.3955481623E8,2025-10-12
I78482,-918,1.0401812648E8,2025-10-14
I89179,1979,1.8878166845E8,
I92442,-1061,4.142240262E7,2025-09-06
I95049,609,6.489757342E7,2030-01-01
I103443,685,2.055261554E7,2030-01-01
I106084,1758,1.0836744834E8,2030-01-01
I117343,-696,1.801071315E7,2025-10-15
I125640,1048,6.625049959E7,
I13102,500,1552455.67,2030-01-01
I14116,-1170,1.113984518E7,2025-09-26
I16553,1645,1.9857224281E8,2030-01-01
I18754,1067,5.207859657E7,2030-01-01
I19140,1407,1.431182551E8,2030-01-01
I23329,1503,0.0,2030-01-01
I31926,1601,2.1588401759E8,
I33393,167,2.315354979E7,
I36750,-1114,4.266495125E7,2025-10-25
I39622,-1841,2.3360516579E8,2025-09-23
I43188,346,4.069727975E7,2030-01-01
I43418,454,2366611.98,
I45735,-50,3202135.66,2025-10-18
I48513,917,1.0505559421E8,2030-01-01
I53324,333,4.799398372E7,2030-01-01
I55747,349,4.759292888E7,2030-01-01
I55867,201,6189501.26,
I57396,-405,1.729715524E7,2025-09-12
I57435,990,3.140309443E7,
I57783,150,2.001028397E7,
I60230,-613,1.079033793E7,2025-10-11
I63560,-1789,2.0621582731E8,2025-10-30
I70569,822,2.748989797E7,2030-01-01
I77899,-663,7.748558662E7,2025-10-21
I78141,1608,2.0934971014E8,2030-01-01
I84880,1301,1.6940749232E8,
I85301,114,4888683.34,
I86879,55,845174.6,2030-01-01
I87366,1746,7.494540046E7,
I89744,1098,9.427448428E7,
I91900,1836,1.934033778E8,
I93307,-1189,1.3458333414E8,2025-09-20
I98420,944,1.870473814E7,2030-01-01
I98912,207,2.78062186E7,2030-01-01
I99467,652,6.46096727E7,2030-01-01
I107625,1423,6.942326225E7,
I108817,-164,5792127.43,2025-09-01
I109007,607,6.376746419E7,
I109576,-217,2.945842953E7,2025-09-04
I109792,1375,1.9490402943E8,
I110264,-66,5576889.46,2025-09-20
I111378,-664,8.723297009E7,2025-10-11
I115474,737,1.425197429E7,2030-01-01
I116458,1385,1.5287156784E8,
I118382,-1925,2.501669914E7,2025-10-19
I118700,654,6.636968992E7,
I124373,711,4.385634656E7,2030-01-01
I125131,113,8368308.26,
I16404,-1754,7.609089866E7,2025-09-16
I16954,-404,6894967.98,2025-10-14
I22087,-1364,1.0682535788E8,2025-09-29
I22252,1434,1.4892425578E8,2030-01-01
I18261,1446,1.6728375454E8,
I25895,-804,9.709864352E7,2025-10-04
I31951,1856,2.0560092642E8,
I33144,1121,3.608907597E7,2030-01-01
I40078,-1622,1.4155841835E8,2025-10-20
I44817,1325,1.341137728E7,2030-01-01
I45265,336,1.353860765E7,2030-01-01
I49062,1897,1.5474625767E8,
I50652,-508,5.945377195E7,2025-10-18
I61494,624,9.171068371E7,2030-01-01
I62370,-1574,2.2275306933E8,2025-10-23
I63311,-1795,1.0423732247E8,2025-10-13
I66526,-1177,9.103012046E7,2025-09-07
I67413,1094,8.629403567E7,
I72851,719,8.766136245E7,
I74251,476,1.321781086E7,
I79837,252,8941581.5,2030-01-01
I79975,1672,6.800859469E7,2030-01-01
I83246,-259,2.185947131E7,2025-09-27
I83743,196,1.942917666E7,2030-01-01
I85259,1219,3.32260076E7,2030-01-01
I85277,342,2.753207052E7,2030-01-01
I89073,-330,3.609649562E7,2025-10-09
I95015,1754,2.0018038352E8,
I97481,1806,1.8781907814E8,
I112510,1248,3.663029965E7,
I117603,-337,3.486752792E7,2025-09-20
I122155,1751,2.0171094506E8,
I122513,1386,1.5957010042E8,
I126573,1531,5.750226433E7,
I14829,1452,6.205864958E7,2030-01-01
I15427,1432,2.309438378E7,2030-01-01
I16401,1372,6.361950703E7,
I19372,1943,1.7696480653E8,
I26635,1789,4.248379937E7,
I28503,493,1.288641817E7,
I28829,-297,2.117263258E7,2030-01-01
I32165,1181,4.81503181E7,
I32569,1347,7.035486847E7,2030-01-01
I33654,1729,7.691835305E7,
I34919,1107,1.180142654E8,
I39961,-836,7798563.73,2025-10-25
I40891,1086,5.005957158E7,
I42064,1037,9.848640344E7,
I49867,-842,9.983485385E7,2025-10-30
I56881,1904,2.6685651266E8,
I59887,1022,8.603027109E7,
I61556,488,7.127982459E7,
I63889,1736,8.61777185E7,
I74820,1261,1.4545337769E8,
I75735,746,8.066661652E7,2030-01-01
I79070,1079,2.582567917E7,2030-01-01
I83933,-1291,1.3154191224E8,2025-09-12
I87059,1467,9.638219789E7,2030-01-01
I88092,1005,1.660991057E7,2030-01-01
I90807,302,4.110385317E7,2030-01-01
I92281,628,2.164046952E7,2030-01-01
I103142,624,6.522890369E7,2030-01-01
I104899,-972,4.385798898E7,2025-10-12
I112070,1251,7.200712235E7,2030-01-01
I124615,213,1.776855692E7,2030-01-01
I124681,-129,6765941.56,2025-09-05
I125144,1550,0.0,
I12783,-244,1.06287178E7,2025-10-20
I13448,-376,1.240748519E7,2025-10-18
I14232,-1222,8.52754647E7,2025-10-22
I16680,-292,5733933.8,2025-09-03
I28349,1954,9.07492033E7,2030-01-01
I29023,-1182,1.6278403488E8,2025-10-12
I29107,1359,0.0,2030-01-01
I29752,1016,2.441523523E7,2030-01-01
I42537,-295,8583919.84,2025-10-15
I43850,996,3.306915829E7,2030-01-01
I46216,865,1.2669632979E8,
I52027,-868,7.610761822E7,2025-09-14
I54538,1830,5.612671186E7,2030-01-01
I58980,-1035,2.701092467E7,2025-09-10
I59554,1282,1.4585392274E8,
I59813,-252,3.417913989E7,2025-10-14
I71110,-1900,2.2594539362E8,2025-09-14
I75682,1593,1.0483291705E8,
I77178,1223,1.691830923E8,2030-01-01
I81729,410,1.854803754E7,
I82934,1524,9.876337063E7,2030-01-01
I86983,-1870,1.3834607878E8,2025-10-01
I92522,317,2.987200029E7,
I95558,147,1.795012502E7,
I109835,-232,1.347388457E7,2025-09-06
I110710,1053,1.1584138947E8,2030-01-01
I120770,-111,2723421.29,2025-10-31
I122759,378,5.45791727E7,
I123917,1692,2.2587521251E8,
I125506,-1402,1.1516790027E8,2025-10-09
I126778,1556,3.563460345E7,
I10081,-721,4.902463476E7,2025-10-06
I12857,-574,2.90759533E7,2025-10-14
I14912,-369,5.301917528E7,2025-09-24
I17991,-944,3.365726351E7,2025-10-22
I21166,-99,9558509.06,2025-10-19
,298,1.732898455E7,2025-10-05
I11605,479,4.491240778E7,
I23395,-109,6197682.35,2025-10-19
I31534,-1607,2.0278298793E8,2025-09-19
I32876,828,3.076681777E7,
I37062,1474,9.934012284E7,
I44538,780,5.091617158E7,
I47346,861,0.0,2030-01-01
I51128,666,4645995.3,
I51958,-484,2.915093951E7,2025-10-04
I52163,1902,3.37496418E7,2030-01-01
I53362,1221,1.0505627149E8,
I64940,1385,1.115552676E7,2030-01-01
I65657,-557,2.20393573E7,2025-09-20
I68378,89,3421531.23,2030-01-01
I69443,117,1218501.45,2030-01-01
I69478,-1600,3.460607565E7,2025-10-09
I71416,331,1.452593672E7,2030-01-01
I77398,240,996078.62,2030-01-01
I79494,-1987,9.412117634E7,2025-10-14
I80040,1246,1843421.42,2030-01-01
I80575,65,8002716.42,2030-01-01
I82091,1512,1.7173466336E8,2030-01-01
I83986,-1424,2062147.86,2025-10-23
I85230,1914,2.1031449899E8,
I86692,-1555,1.0127114092E8,2025-10-16
I89753,688,1.0020050337E8,
I89865,628,8.555719499E7,2030-01-01
I91583,493,5.20785288E7,
I93222,-307,4150982.38,2025-09-26
I95542,490,6.944147385E7,2030-01-01
I97386,1976,3755157.89,
I97474,1183,3.719846232E7,2030-01-01
I100007,410,6.123045588E7,
I102085,671,1.026097255E7,
I103743,492,1.53365722E7,2030-01-01
I104809,114,1.560703441E7,2030-01-01
I113109,1748,2.625367772E7,2030-01-01
I115181,1177,3.587464141E7,
I115898,-227,3.331087148E7,2025-10-16
I120529,-1794,1.6514816293E8,2025-09-22
I120551,-486,3.011739134E7,2025-10-23
I16964,534,7.79323787E7,2030-01-01
I19670,1942,0.0,2030-01-01
I12846,1738,5.997468956E7,
I23576,-1388,1.57444801E7,2025-10-24
I23754,1487,1.5263245406E8,2030-01-01
I29721,56,3536296.13,
I30846,579,1.330585081E7,2030-01-01
I32061,1327,4.922814654E7,2030-01-01
I41258,751,6.102622696E7,
I43737,-299,3.322393185E7,2030-01-01
I47088,-74,4685272.97,2025-09-03
I55756,-402,4.982182221E7,2030-01-01
I56057,72,2781338.5,2030-01-01
I59469,-1748,2.3573302797E8,2025-09-13
I64563,1302,1.2039542003E8,2030-01-01
I66309,961,8.768494885E7,2030-01-01
I70373,1634,1.9590319304E8,2030-01-01
I72246,-306,3.621477713E7,2025-10-30
I72656,762,1.561286615E7,2030-01-01
I82022,629,4.942817032E7,2030-01-01
I87175,589,4856889.09,2030-01-01
I87447,404,4.111370823E7,2030-01-01
I88836,338,7716902.83,2030-01-01
I93393,1121,1.202685175E8,
I93889,-1790,1.5294005067E8,2025-10-14
I94508,1518,2.0792042455E8,2030-01-01
I98865,1937,1.6626073409E8,2030-01-01
I105689,572,1.019487326E7,2030-01-01
I117825,-1715,1.8701991872E8,2030-01-01
I128193,804,1.204517024E8,
I11059,-1827,3.495283133E7,2025-09-27
I12205,167,2.470087027E7,2030-01-01
I13232,1428,4.635316754E7,
I24641,1064,1023741.26,2030-01-01
I26887,1023,3.708411355E7,
I36302,1535,1.639229093E8,
I36414,1368,7.445500161E7,2030-01-01
I44746,1324,0.0,
I48658,1262,9.950442807E7,
I48907,-764,7.158586895E7,2025-10-12
I49026,892,6.867291671E7,
I49087,1463,7.952803359E7,
I61282,1881,0.0,
I65147,-1540,9505290.09,2025-10-06
I69718,-645,7.643978866E7,2025-10-14
I70308,-950,5.144088019E7,2025-10-16
I73423,1878,2.7462498225E8,
I77153,1203,2.77148633E7,2030-01-01
I77931,581,2.706902289E7,
I78577,644,4618227.32,
I80643,1372,5.903608775E7,2030-01-01
I82012,1089,3238038.61,
I89576,1853,9.421273166E7,2030-01-01
I90496,-1199,1.5919703868E8,2025-09-26
I91401,1153,6.886369116E7,2030-01-01
I93818,-1434,3.017420004E7,2025-10-01
I97568,953,1.3328596279E8,
I98832,829,5.564261994E7,2030-01-01
I99623,1152,1.1086209482E8,
I108379,1681,2.3982996058E8,
I110990,1852,3.969527004E7,2030-01-01
I117574,-430,3.866329389E7,2025-09-09
I119271,1265,3.442077383E7,
I119640,-1884,1.6868429757E8,2025-09-30
I121936,-1980,2.6077003489E8,2025-09-07
I127410,1087,4.689126089E7,
I21111,-1532,1.5940938663E8,2025-09-01
I21903,-398,2.393099203E7,2030-01-01
I22098,-385,5.640400439E7,2025-10-03
I19019,1066,5.236367437E7,
I23118,1144,1.5130107484E8,2030-01-01
I27575,-646,1.027144263E7,2025-09-17
I34255,-275,3.355443264E7,2025-09-19
I35282,681,9.411221957E7,
I35801,1313,1.7728823695E8,
I40225,954,8.405305208E7,2030-01-01
I40748,1326,1.8444750617E8,
I51151,206,0.0,2030-01-01
I61077,62,5321809.15,2030-01-01
I64428,-1792,4.719037364E7,2025-09-17
I65756,1419,1.0039910782E8,
I65936,-63,3715612.6,2025-09-04
I66075,-1770,8.650830091E7,2025-10-29
I70990,1192,1.1661570945E8,2030-01-01
I76318,1951,4.970529163E7,2030-01-01
I76885,-897,3.909289289E7,2025-10-19
I78515,330,2.966242973E7,2030-01-01
I85806,-1696,6.464312315E7,2025-10-04
I91081,-373,2.54503107E7,2025-09-07
I91796,-1870,1.2629977027E8,2025-09-12
I92099,230,1.327510636E7,
I99240,1618,1523812.88,2030-01-01
I101193,1545,1.7720029839E8,
I106180,-583,3.571079967E7,2025-10-15
I112612,-475,5.625135124E7,2025-09-21
I115882,1178,1.0522750902E8,
I119062,238,2.882963976E7,
I127602,1982,1.6462959335E8,
I13339,1013,5634809.53,2030-01-01
I14328,-1562,1.8747664743E8,2025-10-11
,914,3.305303767E7,2025-09-30
I21673,733,2.860172576E7,
I21755,1710,1.7973038088E8,
I28674,-588,2.782278147E7,2025-09-27
I30564,1424,1.3471665635E8,
I32058,1453,2.1518452444E8,
I34840,879,0.0,
I43484,1483,7.157418969E7,
I47653,-1999,2.3356525217E8,2025-09-07
I47678,690,6.407656791E7,2030-01-01
I53341,-523,2.224588181E7,2025-09-30
I53573,-1023,6.595977789E7,2025-10-06
I53876,611,8.215941209E7,2030-01-01
I53889,1123,1.0971679857E8,2030-01-01
I57085,-1935,9.013497949E7,2025-09-14
I57572,-1520,2016789.86,2025-10-02
I59793,1719,2.2908384235E8,2030-01-01
I65972,1048,1.0599868483E8,
I67523,-1574,1.2372604305E8,2025-09-05
I71752,1387,1.0262500189E8,2030-01-01
I72454,-1750,1.968450107E7,
I87361,346,4.58098597E7,
I89542,-184,2559128.17,2025-10-02
I89788,-1893,1.5146126467E8,2025-09-08
I92991,120,1.088359419E7,2030-01-01
I106093,-1609,2.1460811504E8,2025-09-24
I107437,-974,5.887648976E7,2025-10-27
I112655,492,4.098858933E7,2030-01-01
I113628,1257,7.505851025E7,
I114551,1002,1.181559217E7,2030-01-01
I117684,1105,6.920442742E7,2030-01-01
I117938,539,7.092290258E7,2030-01-01
I118155,-117,1569272.18,2025-09-03
I120966,993,1.4750858945E8,
I130886,205,1.177240522E7,2030-01-01
I133475,252,2.451330202E7,2030-01-01
I143485,1061,3.242049978E7,2030-01-01
I145382,726,5.487436542E7,
I148729,926,1.3609197798E8,2030-01-01
I149643,878,1.188826668E7,2030-01-01
I149734,-1188,6.848932918E7,2025-09-10
I150069,1325,5.213118502E7,2030-01-01
I150326,-1762,2.1995703234E8,2025-10-28
I157570,1134,1279232.44,
I161058,-406,3.579487345E7,2025-10-29
I162479,1802,2.707089691E7,2030-01-01
I164596,772,3.335833023E7,
I178979,-456,4.857168133E7,2025-10-07
I182056,1857,1.5013100554E8,2030-01-01
I183324,1769,1.9473834889E8,
I187568,301,9484842.14,
I196219,1670,2.3704222841E8,2030-01-01
I197921,-1105,1.4009675297E8,2025-09-15
I198901,762,4.440367548E7,2030-01-01
I201862,-1740,3.162875389E7,2025-10-17
I206410,166,9479086.85,2030-01-01
I208941,-1804,1.8379214716E8,2025-10-30
I211048,656,1.545104756E7,2030-01-01
I219588,1272,7.189476302E7,
I221835,416,1.914175629E7,
I226663,1741,1.1671735698E8,
I228221,1888,1.6933814441E8,2030-01-01
I230007,-390,1.933978895E7,2025-09-27
I237154,1917,1.7742642025E8,2030-01-01
I241674,1454,9.736621687E7,
I131947,679,2.137384372E7,2030-01-01
I139587,215,2519690.94,
I144038,1230,5.738951743E7,
I144512,1499,2.1126762563E8,2030-01-01
I146203,99,4931404.44,
I153768,929,1.1428027692E8,
I157694,-1909,1.7095083925E8,2025-10-15
I158200,-1828,1.5218591331E8,2025-10-25
I161202,453,3.771609106E7,
I162060,-462,1.88976846E7,2025-09-03
I165224,1745,2.2956525933E8,2030-01-01
I169143,-1255,4.329096951E7,2025-09-07
I169873,1076,7778059.68,
I175049,751,2.001186897E7,
I177061,1437,3.081155011E7,2030-01-01
I177206,-71,2555271.21,2025-10-01
I179886,-453,6.198222118E7,2025-10-04
I179953,1761,0.0,
I182606,654,1.006568703E7,2030-01-01
I191981,1120,1.0986397051E8,
I192440,1547,1.2461918641E8,
I205751,177,2.646681803E7,2030-01-01
I206695,477,3.183005316E7,2030-01-01
I206753,1572,1.4482034191E8,2030-01-01
I210321,1157,1.0737091299E8,2030-01-01
I211846,1059,7.586112343E7,
I214375,668,5.602533326E7,2030-01-01
I216684,857,9.319368847E7,2030-01-01
I219025,1217,3.426882636E7,2030-01-01
I220973,-1646,8.18566363E7,2025-09-07
I221342,713,3.761596741E7,
I224339,-1652,3.511088368E7,2025-10-04
I229020,-68,7645670.63,2025-09-18
I232350,1320,5.53756928E7,
I234195,-275,2.880519418E7,2025-09-23
I239876,731,5.047401332E7,
I241195,-671,6.130244763E7,2025-09-13
I243229,583,6.836269875E7,
I135012,-585,1.737081509E7,2025-10-08
I129026,465,3.678788073E7,
I135750,1151,1.2730411525E8,
I137210,548,6.19835381E7,
I139628,1386,9.843149801E7,
I143848,-1546,2.2691641753E8,2025-09-18
I145636,1799,1.3514951562E8,2030-01-01
I147666,875,9.60300137E7,2030-01-01
I148504,1091,1.0610678177E8,2030-01-01
I148673,-753,3104404.55,2025-10-06
I158533,-1823,2.2278901729E8,2025-10-14
I162767,-694,6.66314766E7,2025-10-09
I167504,-1461,4.264492724E7,2025-10-13
I169706,1274,1.7671815277E8,2030-01-01
I171848,333,4.115229921E7,
I176021,-153,7869247.38,2025-09-27
I178912,206,1.900307029E7,2030-01-01
I180438,612,8.464722207E7,2030-01-01
I182885,1623,1.4672722043E8,2030-01-01
I184626,-908,9.293893262E7,2025-09-30
I185905,1243,2.582222387E7,2030-01-01
I191424,-1959,1.995924096E7,
I208650,1263,1.633518151E7,
I210617,487,4.811651266E7,2030-01-01
I211363,1277,4820164.65,
I212236,156,2.269995347E7,2030-01-01
I212748,1735,8.68049906E7,
I222512,-1416,1.2581509178E8,2025-09-14
I222557,1624,2.4041851337E8,2030-01-01
I226291,1400,1.6063879004E8,2030-01-01
I226583,98,8895994.13,
I229662,1121,4.583198605E7,
I236798,523,5.020417929E7,
I240052,-1220,4.510838557E7,2025-10-03
I242245,-768,1.0028624609E8,2025-09-12
I243445,-340,2.821206989E7,2025-09-11
I132106,66,7293644.79,2030-01-01
I132137,265,2775705.85,2030-01-01
I134598,-1151,4.075884591E7,2025-10-27
I134927,751,1.520325619E7,2030-01-01
I136717,-1111,2.667484363E7,2025-10-05
I140687,295,1137882.19,
I142962,1733,1.7637545762E8,2030-01-01
I143402,1897,1.0231079557E8,
I143808,571,2.886375235E7,2030-01-01
I145862,-1013,1.002327837E7,2025-10-27
I148134,1979,7.073550276E7,
I155121,1367,1.9741960022E8,
I160882,1755,1.8704461207E8,2030-01-01
I160894,801,4.398719417E7,
I161788,440,1.299879115E7,
I163054,-1056,1.061442259E7,2025-09-11
I166326,1468,1.7493566467E8,2030-01-01
I166998,-342,1.513091065E7,2025-10-09
I167651,584,2.903741813E7,2030-01-01
I169469,1861,1.2889411792E8,2030-01-01
I170532,481,3391537.42,2030-01-01
I171228,1227,8732415.97,2030-01-01
I171614,-1548,8.278185627E7,2025-09-03
I173407,1478,3.69774113E7,
I175257,1233,1.3765878956E8,
I180370,-1824,9.08129332E7,2025-09-24
I192629,139,1.247489335E7,2030-01-01
I194271,-189,2.403674342E7,2025-09-17
I196136,-110,2325429.63,2025-10-22
I197319,1997,7.959961523E7,2030-01-01
I200417,1245,7.445947817E7,2030-01-01
I202614,982,9.403859695E7,
I203606,1444,4.653288064E7,
I204669,-1155,2.242124097E7,
I210992,673,2.121480318E7,2030-01-01
I216487,395,4.035848073E7,
I222585,-1458,2.1385645115E8,2025-10-09
I233877,-1806,2.3908933429E8,2025-10-07
I129421,-1016,6.876941116E7,2025-09-11
I131953,-790,5995047.61,2025-09-12
I138322,327,6579160.42,2030-01-01
I161837,1580,1.976614331E7,
I175622,1314,1.6824942252E8,2030-01-01
I177991,-1964,2.9053751221E8,2025-09-16
I187592,154,8184063.21,2030-01-01
I188810,-917,1.1618667562E8,2025-10-12
I197884,1979,1.514605062E8,
I200574,1111,1.434123612E8,2030-01-01
I202257,1588,1.7409420077E8,2030-01-01
I204470,311,4.085569014E7,
I207902,-1382,2.0065841917E8,2025-10-11
I208257,185,5173870.11,2030-01-01
I209809,1953,1.7316012931E8,2030-01-01
I215598,-1281,8.220302433E7,2030-01-01
I222022,395,3.539214044E7,2030-01-01
I222141,-679,4.078868589E7,2025-09-12
I222273,976,9.605169129E7,2030-01-01
I223405,951,0.0,
I226680,649,8.494903014E7,
I226759,1958,1.4761974262E8,
I226983,1337,6.555449409E7,
I240112,460,1033463.02,2030-01-01
I136168,1236,1.401523738E7,2030-01-01
I130153,1884,1.8480058249E8,
I131632,1856,2.7548103194E8,
I142148,135,2.016223338E7,
I151654,-993,7.804733614E7,2025-09-22
I152183,1203,1.498257362E8,
I153120,1004,9.825118872E7,2030-01-01
I155095,1732,7.178607011E7,2030-01-01
I159685,79,4177468.3,2030-01-01
I159898,1955,2.6757822902E8,2030-01-01
I168184,-1126,4494737.6,2025-09-16
I172422,1411,1.9158375601E8,2030-01-01
I177703,-1850,2.170520743E8,2025-09-06
I177787,368,3.582614539E7,
I184961,-1856,2.719525958E8,2025-10-23
I188100,145,1.330986735E7,2030-01-01
I188924,-1198,8.887371585E7,2025-09-10
I193360,1609,0.0,2030-01-01
I196541,-529,5.088758577E7,2025-09-30
I197901,1154,8.814309133E7,2030-01-01
I203774,1190,1.2811469905E8,
I205073,-1325,1.0144258876E8,2025-10-22
I207474,1928,2.3113302208E8,2030-01-01
I208865,-1113,5.117800835E7,2025-10-02
I212638,162,2.019035616E7,2030-01-01
I215254,714,7.461584432E7,
I215430,-1541,1.1964277411E8,2025-10-20
I223951,-619,7.463593743E7,2025-09-09
I227471,784,2.757764253E7,2030-01-01
I229980,-243,2.437315992E7,2025-09-18
I231874,1853,2.7548232168E8,2030-01-01
I233383,993,1.604709423E7,2030-01-01
I236205,1128,1.6700302001E8,2030-01-01
I239305,1452,7.443351124E7,2030-01-01
I240366,1762,2.5644831419E8,2030-01-01
I241498,713,3.636385692E7,
I243563,1107,1.4643653248E8,2030-01-01
I129989,1322,9.405636253E7,2030-01-01
I135576,237,1662099.5,2030-01-01
I137717,-1645,5.837594436E7,2025-09-08
I138505,56,0.0,2030-01-01
I141997,129,1236878.25,
I147574,-1058,1.0074132096E8,
I150300,354,6039172.13,2030-01-01
I151431,-1979,6.899460719E7,2025-10-16
I153485,640,6.200017886E7,2030-01-01
I156075,1854,2.5969130364E8,2030-01-01
I157835,943,7.054380966E7,2030-01-01
I163207,-490,2.765583741E7,2025-10-17
I164884,1657,9.176070145E7,
I171204,-73,9101311.32,2025-10-07
I179188,225,1.525072803E7,2030-01-01
I180604,1702,6.372368862E7,
I181818,-484,6.170463784E7,2025-10-08
I193203,368,4.884883302E7,2030-01-01
I211468,431,4.922221668E7,
I217364,-1335,1.286340413E8,2025-10-01
I224295,1311,1.7931672886E8,2030-01-01
I229240,-449,550478.24,2025-10-25
I240222,1126,1.0540501888E8,2030-01-01
I243556,-696,5.098794703E7,2025-09-07
I243952,507,5131785.06,
I128632,-537,6.454527393E7,2025-10-18
I138459,1794,2.2343899931E8,
I147172,-151,2.230786936E7,2025-09-02
I154428,-691,8.613793366E7,2025-09-02
I157887,1912,1.6617407532E8,
I166918,-1008,1.4242556935E8,2025-10-28
I172413,756,6.698451831E7,
I173704,-1356,1.1941518556E8,2025-10-13
I182736,-649,9.431810262E7,2025-10-11
I193196,1088,1.4692430819E8,2030-01-01
I193555,1824,7.925983327E7,2030-01-01
I196644,169,1.226486015E7,2030-01-01
I198046,1792,4.449493904E7,2030-01-01
I210657,-1535,1.7933693533E8,2025-09-11
I214760,-1221,1.4380577078E8,2025-10-01
I219440,-343,2.107091121E7,2025-09-27
I223575,1445,2.1385790121E8,
I230322,1616,1.0311441061E8,
I231956,1662,1.444345759E8,
I233259,-721,1.057279863E8,2025-09-11
I234134,281,2.661181609E7,2030-01-01
I235370,126,3288073.93,
I238753,310,6115377.26,2030-01-01
I241024,653,2.741875761E7,2030-01-01
I242768,698,8.844195106E7,
I243044,85,7760985.78,
I243926,-959,9.53627249E7,2025-10-01
I138546,1876,1.7881695982E8,2030-01-01
I132900,1739,7.246098113E7,
I144158,-1964,1.6285025402E8,2025-09-16
I146729,-347,1.855270698E7,2025-10-21
I149788,1961,1.161413122E8,2030-01-01
I152754,130,1.874826055E7,
I154500,1852,2.2457947296E8,
I155270,-124,1.204523575E7,2025-09-09
I155976,507,8927447.26,
I158634,-978,1.2361951043E8,2025-09-13
I161781,-879,1.060223258E7,2025-10-07
I162928,-804,5.521119243E7,2025-10-22
I165088,779,1.157908954E7,
I171532,-1925,2.54185119E7,2025-09-12
